30.233493386428 -31.952209199856 22.717113340833 -0.874764728584 0.702826999926 -0.126649367414 | 0.001357265564 0.000554902692 0.999998924956 -0.098476418237 0.236924493447 -1.030916738180
-12.586888027377 -28.031539465042 29.605886049771 -0.567627199951 0.570760002837 -0.496774874758 | 0.002647518847 0.001621988615 0.999995179887 -0.286632785625 0.461508540984 -1.076488030004
19.638284897193 -33.104659208938 -3.427826517747 -1.631930681026 0.960203716829 1.390052403894 | 0.002240836597 0.001133538675 0.999996846866 -0.199631194113 0.391459306760 -0.582109243484
-28.609939118442 -35.162539938906 -8.238136606709 -0.257235723719 0.192716479314 0.686502503091 | 0.001556560532 0.003572194024 0.999992408246 -0.626373447199 0.269436976651 -0.827944660188
-19.824030976265 35.482262015175 25.016951632173 -0.176336778236 0.486012385943 0.835756690925 | 0.000756519009 -0.004253568441 0.999990667374 0.742229040375 0.142388345437 -2.437186343701
-10.139056848523 -32.729237359816 23.521740708525 -0.212195053355 0.030388475832 1.627184855949 | 0.004752088980 0.001297083082 0.999987867539 -0.247850188373 0.825794650147 -4.434574264587
-9.864944586827 -30.975598081441 4.432767651429 -1.445584460128 0.624190352495 -0.238125869132 | 0.001789422079 0.001083971637 0.999997811485 -0.191810414597 0.311771684882 -1.215257213673
-4.914068475638 -33.447975745581 -27.315912794122 -0.144270091392 1.809339516112 -0.678760647858 | 0.000959307542 0.001130581082 0.999998900757 -0.198715886370 0.166782388004 -0.939195818838
17.950126248248 -30.809910831451 -34.535872857629 -0.532437461389 0.975896089891 -1.639960484088 | 0.000603987619 0.002433027486 0.999996857783 -0.427090535252 0.100102104119 -2.297677071544
31.902899231051 15.362239058512 -35.091635034897 -1.187337605736 0.437963936278 0.672563921676 | 0.000710805198 0.002667421653 0.999996189802 -0.468741793811 0.116718362463 -2.899399476943
5.168153122803 3.509321401549 7.199683597711 -0.433686280210 0.678271773940 -1.209397486237 | 0.001031826163 0.000293128613 0.999999424705 -0.052756493578 0.179810034924 -1.862539971276
26.833725309183 -33.023777752839 -3.202466577781 -1.730203938258 0.466702103159 1.047760224306 | 0.000066493478 0.000781109834 0.999999692723 -0.136728009443 0.010997321974 -0.842679059608
3.170112909112 3.513445601650 7.216266852332 -0.058185422254 1.399220570801 1.690394043095 | 0.000605062983 0.002442654417 0.999996833664 -0.428293112760 0.101971871697 -1.576990895403
-32.891936591981 29.939679707563 15.926885707578 -0.512941622606 0.370336451436 1.099921078415 | 0.001315199092 0.000654526386 0.999998920923 -0.122164525771 0.226412254160 -5.804563855598
-36.136707967647 11.283908565308 15.250781678494 -0.852496044727 1.167208857059 -0.762750231707 | 0.001582059442 0.003227086440 0.999993541480 -0.566748793581 0.272650045018 -1.299107637928
-22.955965389678 28.474154582259 36.084658355792 -0.162823512826 0.125562146347 0.090676938219 | 0.000458259587 0.002587848257 0.999996546514 -0.453367498300 0.076389718979 -1.460502197153
-25.679021909442 10.422691155901 1.479006099374 -1.284816235119 0.646105782713 1.117614813404 | 0.000097273033 -0.001150010593 0.999999334007 0.200663063403 0.022220644053 -4.547834079228
-31.118794865523 -1.028121934503 -36.321880267005 -0.285815335887 1.355206713866 0.027521204404 | 0.001488184303 0.003265064972 0.999993562308 -0.573615338395 0.254935501410 -1.609477113758
34.682153242134 -29.758090165449 20.135300881700 -0.470380807035 1.081685175417 0.826081523064 | 0.001417115862 0.002716865079 0.999995305202 -0.477913133940 0.243082835027 -1.797037766663
-20.208271567942 26.335857732480 5.100531867521 -1.047342785359 0.842405707707 -1.302265153146 | 0.004599831849 -0.001456719099 0.999988359690 0.239164559483 0.809551058185 -3.393909176624
-23.834808777565 -27.488150667914 22.150561771063 -1.534195420971 1.075243912010 0.076052709532 | 0.001665740320 -0.001768151824 0.999997049470 0.297489017854 0.304080552046 -7.219668927914
11.625894790436 -33.874098088148 12.402779227483 -0.357977425684 -1.312943778991 0.716855571663 | 0.003118470372 0.000045995994 0.999995136502 -0.008547728214 0.545615975082 -0.156648032296
-8.535642522031 -12.179395679344 -6.635359405236 -0.542973385317 -0.159544323959 0.919749938220 | 0.000342852231 0.000503896847 0.999999814270 -0.088517726642 0.059596166539 -0.856353115801
21.352638327110 22.311247849605 20.090078921696 -0.377522874633 -1.410615599611 -0.676640490882 | 0.000995875122 0.001457962487 0.999998441288 -0.255568188029 0.173603511450 -0.428180975763
-21.116997494847 19.734580461399 33.617303762567 -0.460590253756 2.052693012691 -1.437603140772 | 0.000632941866 0.003373574888 0.999994109171 -0.592182721225 0.100715281329 -2.995230827692
0.000200000000
