30.234018402180 -31.952631026788 22.717189374846 -0.875291324317 0.703265618204 -0.126797865072 | 0.001214729383 0.000496639443 0.999999138891 -0.098387143726 0.237113075574 -1.031482382216
-12.586547342128 -28.031882029638 29.606184210679 -0.567992597894 0.571124295452 -0.497096830678 | 0.002369491568 0.001451671569 0.999996139072 -0.286496342891 0.461945075381 -1.077079472025
19.639264364472 -33.105235518405 -3.428660806267 -1.632966862682 0.960831730662 1.390914960518 | 0.002005503254 0.001014509506 0.999997474360 -0.199607008395 0.391738053516 -0.582428866696
-28.609784878127 -35.162655886049 -8.238548691627 -0.256899739052 0.193774729801 0.687116749535 | 0.001393082396 0.003197045620 0.999993919092 -0.626574756577 0.269888771287 -0.828400003397
-19.823925118084 35.481970293953 25.016450127354 -0.176524654339 0.486393741654 0.835929348016 | 0.000677263009 -0.003806993983 0.999992524028 0.742872282605 0.141451391296 -2.438527332376
-10.138929489285 -32.729255596150 23.520764089290 -0.212336598683 0.030399425808 1.628219183783 | 0.004253032924 0.001160970056 0.999990281883 -0.245810368627 0.826843238586 -4.437017032993
-9.864076963956 -30.975972711478 4.432910570722 -1.446497632740 0.624578965979 -0.238272739683 | 0.001601516726 0.000970157238 0.999998246968 -0.191694271508 0.312084884772 -1.215924269535
-4.913981886714 -33.449061690189 -27.315505411632 -0.144360237398 1.810483173989 -0.679183733692 | 0.000858572901 0.001011859266 0.999999119496 -0.198732380612 0.166987978707 -0.939711147741
17.950445809031 -30.810496552046 -34.534888575977 -0.532767304420 0.976509847742 -1.640984994545 | 0.000540555601 0.002177535672 0.999997483066 -0.427183235514 0.100742564281 -2.298938713910
31.903611859889 15.361976209327 -35.092038688243 -1.188096666385 0.438201779181 0.672949953807 | 0.000636118634 0.002387334260 0.999996947989 -0.468793995015 0.117578529506 -2.900991866472
5.168413890787 3.508915094079 7.200409588916 -0.435541481491 0.676087449645 -1.210579079348 | 0.000923570740 0.000262590536 0.999999539032 -0.052680254926 0.180006798974 -1.863561652353
26.834763756941 -33.024057871885 -3.203095431872 -1.731295597103 0.467029945133 1.048424324397 | 0.000059499560 0.000699084080 0.999999753871 -0.136797928884 0.011068133716 -0.843141293720
3.170148147343 3.512606564236 7.215252376289 -0.059277633914 1.397575754592 1.691202445238 | 0.000541548612 0.002186177990 0.999997463672 -0.428441007673 0.102442163177 -1.577856839611
-32.891628716086 29.939457452451 15.926225566855 -0.513313425297 0.370515417603 1.100552461945 | 0.001177039911 0.000585789750 0.999999135713 -0.121428346779 0.226918240910 -5.807748733853
-36.136196310522 11.283208020457 15.251239470832 -0.853031160477 1.167945371962 -0.763227317964 | 0.001415910870 0.002888181752 0.999994826788 -0.566837772203 0.273236217742 -1.299821829709
-22.955867672972 28.474079206389 36.084603932968 -0.162899490000 0.125691269190 0.090732835252 | 0.000410144073 0.002316148900 0.999997233614 -0.453570077240 0.076831931120 -1.461304243262
-25.678250773428 10.422303379550 1.478335328720 -1.285642350957 0.646484665009 1.118291885297 | 0.000087074032 -0.001029306967 0.999999466472 0.200844710233 0.021689857422 -4.550329037028
-31.118623301273 -1.028935307807 -36.321896679763 -0.286066670632 1.356043123133 0.027188054285 | 0.001332015206 0.002922235782 0.999994843123 -0.573697518390 0.255671127340 -1.610362037820
34.682435557764 -29.758739380047 20.134805067558 -0.470673191902 1.082367867103 0.826635625956 | 0.001268297027 0.002431567291 0.999996239445 -0.477912248921 0.243728550304 -1.798025063674
-20.207642939904 26.335352105415 5.101313555090 -1.048088354668 0.843021414498 -1.303365420848 | 0.004116924849 -0.001303806054 0.999990675466 0.240959949912 0.809530151403 -3.395778535771
-23.833887973874 -27.488796015514 22.150516131660 -1.535156425853 1.075919108506 0.076078938753 | 0.001490894629 -0.001582400821 0.999997636618 0.298887890869 0.302937220629 -7.223632859134
11.626109645387 -33.873310079456 12.402348980515 -0.358207194832 -1.313757175982 0.717303888453 | 0.002791006379 0.000041159858 0.999996104287 -0.008498776495 0.545923716231 -0.156734108215
-8.535316633142 -12.179299928398 -6.635911423469 -0.543325108736 -0.159626142360 0.920314561943 | 0.000306828132 0.000450951373 0.999999851250 -0.088524029048 0.059666497218 -0.856822833182
21.352864926943 22.312094496427 20.090485034856 -0.377811437177 -1.411546191636 -0.677072778630 | 0.000891308409 0.001304837985 0.999998751483 -0.255656703783 0.173770017191 -0.428415968251
-21.116721062798 19.733348453206 33.618166590280 -0.460851772012 2.054009275247 -1.438495057565 | 0.000566436509 0.003019307453 0.999995281455 -0.592310434087 0.101817572638 -2.996877092912
0.000200000000
