30.233143549434 -31.951928126485 22.717062700691 -0.874420625604 0.702540161635 -0.126551397820 | 0.001452247220 0.000593726055 0.999998769233 -0.098536601541 0.236800743242 -1.030548537162
-12.587115030390 -28.031311208756 29.605687382003 -0.567388112968 0.570521677876 -0.496564183078 | 0.002832786475 0.001735479981 0.999994481700 -0.286725797911 0.461221409416 -1.076102975436
19.637632260627 -33.104275209743 -3.427270609705 -1.631252859203 0.959792676084 1.389488413263 | 0.002397656281 0.001212854428 0.999996390108 -0.199648809097 0.391276703171 -0.581901169934
-28.610042057932 -35.162462993145 -8.237862086533 -0.257461858458 0.192012382709 0.686098710150 | 0.001665498819 0.003822181891 0.999991308482 -0.626244145514 0.269138219471 -0.827648177182
-19.824101486253 35.482456370057 25.017285913040 -0.176213291165 0.485762276643 0.835647973383 | 0.000809307760 -0.004551135468 0.999989316036 0.741806479991 0.143013188212 -2.436313152908
-10.139141707990 -32.729225205840 23.522391446999 -0.212102378496 0.030381418643 1.626508224450 | 0.005084644751 0.001387771059 0.999986110143 -0.249210121116 0.825102853299 -4.432983433220
-9.865522701025 -30.975348456179 4.432672420307 -1.444987156384 0.623936227798 -0.238029844182 | 0.001914634396 0.001159811214 0.999997494503 -0.191889190597 0.311565530838 -1.214822979090
-4.914126171870 -33.447252159546 -27.316184242988 -0.144211135333 1.808591451474 -0.678483982208 | 0.001026432763 0.001209692461 0.999998741539 -0.198706410936 0.166646777215 -0.938860369223
17.949913316443 -30.809520553384 -34.536528707681 -0.532221795083 0.975494668844 -1.639290490594 | 0.000646257102 0.002603276884 0.999996402644 -0.427032057826 0.099676465248 -2.296855743921
31.902424395434 15.362414213027 -35.091366059791 -1.186840997908 0.437808826602 0.672311898111 | 0.000760579167 0.002854058168 0.999995637926 -0.468710602593 0.116146588745 -2.898362807090
5.167979895316 3.509593001566 7.199199993917 -0.432451046693 0.679727791719 -1.208622473607 | 0.001103950027 0.000313445933 0.999999341523 -0.052807470246 0.179680159155 -1.861874936812
26.833033370565 -33.023591115007 -3.202047560665 -1.729489903971 0.466487258920 1.047325813156 | 0.000071155443 0.000835768685 0.999999648214 -0.136682496876 0.010950265342 -0.842378182105
3.170089779377 3.514005510884 7.216942906216 -0.057464242248 1.400325874704 1.689877451196 | 0.000647383538 0.002613557013 0.999996375101 -0.428198147529 0.101659627084 -1.576427164819
-32.892141719820 29.939827818835 15.927325593480 -0.512697792435 0.370220067009 1.099508916800 | 0.001407269376 0.000700330361 0.999998764564 -0.122655617506 0.226077114415 -5.802490684952
-36.137048895996 11.284375352401 15.250476640868 -0.852146071075 1.166727114366 -0.762438227123 | 0.001692776279 0.003452922528 0.999992605890 -0.566693859044 0.272261852408 -1.298642634459
-22.956030509192 28.474204790094 36.084694619247 -0.162774126793 0.125477086821 0.090640368812 | 0.000490320992 0.002768891139 0.999996046406 -0.453236050220 0.076095893995 -1.459980059146
-25.679535727716 10.422949548664 1.479453056696 -1.284275692396 0.645858309183 1.117172280190 | 0.000104067207 -0.001230434919 0.999999237600 0.200543643799 0.022574159024 -4.546210035159
-31.118909158584 -1.027579961304 -36.321869214088 -0.285650095951 1.354659871835 0.027743371434 | 0.001592235310 0.003493507898 0.999992630067 -0.573564956361 0.254447656571 -1.608900940170
34.681965128094 -29.757657580781 20.135631241668 -0.470189593568 1.081238635870 0.825718679919 | 0.001516283705 0.002906975990 0.999994625173 -0.477917349529 0.242654784645 -1.796394995367
-20.208690407275 26.336194614019 5.100011106168 -1.046854382054 0.842002429242 -1.301542210641 | 0.004921605644 -0.001558606758 0.999986674183 0.237971149202 0.809571091039 -3.392691785938
-23.835422329900 -27.487720658762 22.150592188761 -1.533566919927 1.074802315367 0.076035813950 | 0.001782240833 -0.001891938909 0.999996622087 0.296560033664 0.304844111367 -7.217088440370
11.625751629564 -33.874623159176 12.403065911011 -0.357827091848 -1.312411931138 0.716562383350 | 0.003336678305 0.000049219397 0.999994432062 -0.008580384087 0.545415228620 -0.156591992304
-8.535859665303 -12.179459486403 -6.634991579164 -0.542743210504 -0.159491042004 0.919380819913 | 0.000366860018 0.000539181673 0.999999787348 -0.088514210630 0.059549797923 -0.856047368606
21.352487355866 22.310683725323 20.089808322124 -0.377333511875 -1.410006426786 -0.676357662189 | 0.001065552853 0.001560001623 0.999998215494 -0.255511202434 0.173493972741 -0.428028005040
-21.117181696768 19.735401366183 33.616728838076 -0.460419553149 2.051831805081 -1.437019937830 | 0.000677263571 0.003609645483 0.999993255864 -0.592102200684 0.099982174146 -2.994158989075
0.000200000000
