30.231047335211 -31.950244029512 22.716759670526 -0.872463319620 0.700905029211 -0.125979435603 | 0.002021460649 0.000826365486 0.999997615406 -0.098909130351 0.236091452178 -1.028489439894
-12.588475093733 -28.029943619072 29.604497098340 -0.566023126491 0.569161652978 -0.495360839184 | 0.003943054314 0.002415576095 0.999989308600 -0.287318833679 0.459564104375 -1.073948588279
19.633721980917 -33.101974576611 -3.423939767735 -1.627385766076 0.957444107536 1.386274746051 | 0.003337472357 0.001688157611 0.999993005677 -0.199779831581 0.390235494322 -0.580737254007
-28.610661620293 -35.162007216913 -8.236218288950 -0.258852082191 0.187808859154 0.683764152048 | 0.002318378228 0.005320338562 0.999983159418 -0.625551300745 0.267386501918 -0.825988754071
-19.824523530759 35.483620448142 25.019290760316 -0.175499977110 0.484325552648 0.835093926907 | 0.001125245634 -0.006334144556 0.999979306003 0.739376674313 0.146766956603 -2.431425086209
-10.139650106393 -32.729152338373 23.526290347597 -0.211572356619 0.030342823152 1.622647559120 | 0.007077615276 0.001931026249 0.999973088888 -0.257373151914 0.821073972802 -4.424074424811
-9.868986505183 -30.973852780464 4.432101817756 -1.441580230218 0.622487778539 -0.237482802499 | 0.002664983782 0.001614261797 0.999995145998 -0.192384854084 0.310373113286 -1.212394250644
-4.914471867581 -33.442916756333 -27.317810676242 -0.143874983000 1.804324601383 -0.676907087403 | 0.001428685910 0.001683778301 0.999997561871 -0.198675341631 0.165857455806 -0.936984414662
17.948637486976 -30.807182164856 -34.540458334595 -0.530992979233 0.973205601286 -1.635471085285 | 0.000899578948 0.003623520771 0.999993030403 -0.426737457354 0.097144481708 -2.292261372643
31.899579441193 15.363463878144 -35.089754262848 -1.184006726706 0.436931358584 0.670881926125 | 0.001058955130 0.003972464068 0.999991549036 -0.468584638214 0.112743221495 -2.892563396937
5.166950892955 3.511234816285 7.196304722111 -0.425060899093 0.688455228840 -1.204172350897 | 0.001535936367 0.000434660949 0.999998725984 -0.053116057935 0.178922779409 -1.858156194139
26.828887573574 -33.022473048542 -3.199537008170 -1.725417430546 0.465255479964 1.044847609752 | 0.000099118162 0.001163323266 0.999999318427 -0.136428005532 0.010670399924 -0.840695746408
3.169956959216 3.517374349063 7.220995178590 -0.053252799527 1.407090227771 1.687133405403 | 0.000900949236 0.003637671428 0.999992977794 -0.427689739953 0.099807263988 -1.573273715287
-32.893370486539 29.940715543572 15.929961550882 -0.511296976860 0.369566867322 1.097171034238 | 0.001959124755 0.000974828562 0.999997605767 -0.125608257998 0.224102705401 -5.790896818244
-36.139091606726 11.287172138385 15.248648964070 -0.850150573075 1.163979482615 -0.760659483574 | 0.002356298654 0.004806339762 0.999985673375 -0.566438529000 0.269975901615 -1.296040357633
-22.956420826402 28.474505334799 36.084911900982 -0.162497288692 0.124982497221 0.090431635414 | 0.000682439591 0.003853706194 0.999992341583 -0.452508285537 0.074349077272 -1.457059185727
-25.682614217954 10.424497887177 1.482131188380 -1.281189646534 0.644452287364 1.114653424777 | 0.000144748395 -0.001712260295 0.999998523605 0.199855390708 0.024690101686 -4.537128324232
-31.119593556544 -1.024332587718 -36.321801029888 -0.284694384932 1.351544730664 0.029077363663 | 0.002215544546 0.004862408025 0.999985724073 -0.573337309992 0.251563352086 -1.605676391076
34.680838006051 -29.755065721702 20.137610431487 -0.469099455889 1.078691758690 0.823642688150 | 0.002110577833 0.004046243009 0.999989586635 -0.478004161007 0.240126852020 -1.792798715368
-20.211199444166 26.338212602421 5.096892484683 -1.044057547015 0.839694199686 -1.297367661846 | 0.006849613636 -0.002169059111 0.999974188655 0.230868127914 0.809794766288 -3.385874354358
-23.839098509001 -27.485144211906 22.150774560015 -1.529983444280 1.072284262837 0.075943534821 | 0.002480226290 -0.002633920822 0.999993455448 0.291045404917 0.309449593091 -7.202654078374
11.624893893330 -33.877769241527 12.404783616972 -0.356968947135 -1.309381382257 0.714890938424 | 0.004644306777 0.000068549473 0.999989212800 -0.008776741553 0.544285270435 -0.156278433594
-8.537160642614 -12.179841896197 -6.632787636664 -0.541428537961 -0.159190829923 0.917278578018 | 0.000510776976 0.000750700016 0.999999587778 -0.088504731288 0.059280291765 -0.854337725328
21.351583083248 22.307303963355 20.088187036781 -0.376243755567 -1.406524348721 -0.674743330417 | 0.001483085050 0.002171539092 0.999996542432 -0.255203530713 0.172861396189 -0.427172468055
-21.118285517681 19.740319754354 33.613284054551 -0.459451521699 2.046915776942 -1.433696540461 | 0.000942955199 0.005024350800 0.999986933282 -0.591697326623 0.095611914290 -2.988161207334
0.000200000000
