30.238405535718 -31.956156254350 22.717826417825 -0.879586343067 0.706844497857 -0.128023278322 | 0.000023874708 0.000009762934 0.999999999667 -0.097648955169 0.238725300746 -1.036394849803
-12.583699958013 -28.034745048188 29.608676234439 -0.570976676632 0.574098843874 -0.499726291128 | 0.000046571982 0.000028534828 0.999999998508 -0.285384108995 0.465665959892 -1.082212306681
19.647450235209 -33.110052437398 -3.435632882321 -1.641426255065 0.965962370580 1.397953704446 | 0.000039415674 0.000019941440 0.999999999024 -0.199427344529 0.394126055476 -0.585203637357
-28.608507452799 -35.163646724592 -8.241996870973 -0.254079590625 0.202563273724 0.692179036849 | 0.000027377976 0.000062834524 0.999999997651 -0.628337630233 0.273714528340 -0.832349594255
-19.823038595342 35.479530511453 25.012267196222 -0.178096989519 0.489538243442 0.837260789079 | 0.000013342576 -0.000074843999 0.999999997110 0.748366754604 0.133596331418 -2.450156069649
-10.137864928702 -32.729407811329 23.512601994929 -0.213493521885 0.030487509702 1.636663090905 | 0.000083589427 0.000022834926 0.999999996246 -0.228707401679 0.835751912724 -4.458187292030
-9.856825940075 -30.979103490775 4.434104913482 -1.453951471275 0.627749722863 -0.239470837708 | 0.000031479142 0.000019071273 0.999999999323 -0.190741181587 0.314752264961 -1.221716230149
-4.913258256780 -33.458137321534 -27.312100907866 -0.145095593964 1.819819031209 -0.682636390076 | 0.000016876176 0.000019888834 0.999999999660 -0.198894280050 0.168734438108 -0.944186593782
17.953116337474 -30.815391558259 -34.526662862416 -0.535458672015 0.981519384019 -1.649345134283 | 0.000010623761 0.000042800920 0.999999999028 -0.428012253944 0.106133662127 -2.309891329016
31.909567756197 15.359780396488 -35.095411251917 -1.194294449544 0.440134809768 0.676093728433 | 0.000012495943 0.000046927600 0.999999998821 -0.469288283299 0.124817859351 -2.914814179925
5.170629862801 3.505581085831 7.206487075236 -0.450818128959 0.657414621590 -1.220513892782 | 0.000018168558 0.000005200985 0.999999999821 -0.052033387513 0.181663803954 -1.872435881875
26.843442392936 -33.026399695239 -3.208351035060 -1.740206147969 0.469712405510 1.053845680693 | 0.000001167634 0.000013740723 0.999999999905 -0.137401365637 0.011664485570 -0.847156265253
3.170468067041 3.505653705090 7.206778983467 -0.068827418334 1.383558948736 1.698391497723 | 0.000010648517 0.000042975710 0.999999999020 -0.429751322940 0.106410851745 -1.585374183285
-32.889054580774 29.937601273764 15.920710019135 -0.516354018611 0.371965894235 1.105697288324 | 0.000023127289 0.000011513306 0.999999999666 -0.115262386921 0.231195732520 -5.835408427062
-36.131920294511 11.277353344190 15.255065288449 -0.857398596208 1.173957060868 -0.767120527702 | 0.000027827888 0.000056764363 0.999999998002 -0.567652446682 0.278191342668 -1.306017917608
-22.955051651053 28.473448099374 36.084149137971 -0.163513157513 0.126755503855 0.091187125658 | 0.000008062668 0.000045533656 0.999999998931 -0.455323908063 0.080555577892 -1.468266569112
-25.671805785343 10.419063283140 1.472730144620 -1.292388030298 0.649571252355 1.123811787008 | 0.000001714075 -0.000020241348 0.999999999794 0.202393555722 0.017231913351 -4.571998707212
-31.117187822648 -1.035732490928 -36.322025651940 -0.288133602068 1.362867276093 0.024398402645 | 0.000026198771 0.000057444161 0.999999998007 -0.574454041439 0.261878196606 -1.618038856787
34.684794852965 -29.764165076390 20.130660624984 -0.473057230818 1.087940256380 0.831163997068 | 0.000024927945 0.000047794028 0.999999998547 -0.477961335099 0.249180851867 -1.806593459437
-20.202387279096 26.331124393324 5.107852891790 -1.054211556831 0.848097232181 -1.312409602031 | 0.000080940521 -0.000025636501 0.999999996396 0.256074107747 0.809448166013 -3.411980107209
-23.826192691029 -27.494189313762 22.150135217847 -1.542998422395 1.081429544040 0.076288387098 | 0.000029316578 -0.000031090413 0.999999999087 0.310678292097 0.293374313461 -7.258046308268
11.627905347591 -33.866724792641 12.398753363768 -0.360083549258 -1.320393304494 0.720962375334 | 0.000054860067 0.000000808024 0.999999998495 -0.008088676712 0.548572823097 -0.157481069443
-8.532592864066 -12.178500147432 -6.640524447697 -0.546197299192 -0.160290543542 0.924920182503 | 0.000006027445 0.000008858626 0.999999999943 -0.088588028707 0.060264487902 -0.860902884836
21.354759869970 22.319171140431 20.093879174823 -0.380176412396 -1.419150457144 -0.680601523902 | 0.000017520908 0.000025643537 0.999999999518 -0.256430823760 0.175188915150 -0.430456546670
-21.114411512821 19.723051678396 33.625377160393 -0.462980563093 2.064756858690 -1.445772188023 | 0.000011127063 0.000059345005 0.999999998177 -0.593454079094 0.111087683299 -3.011161296421
0.000200000000
