30.237350665300 -31.955308567987 22.717672968643 -0.878528079104 0.705963718345 -0.127724954481 | 0.000310187124 0.000126837218 0.999999943848 -0.097821670071 0.238323052145 -1.035145828077
-12.584384690810 -28.034056567472 29.608076949831 -0.570242736123 0.573367090659 -0.499079708756 | 0.000605073141 0.000370722913 0.999999748225 -0.285636714334 0.464742457506 -1.080907859711
19.645481769148 -33.108894037472 -3.433956374725 -1.639344997985 0.964700934043 1.396220929644 | 0.000512103567 0.000259079012 0.999999835314 -0.199459689429 0.393527999835 -0.584498312723
-28.608812749349 -35.163404916486 -8.241166998469 -0.254747272111 0.200449384101 0.690939776509 | 0.000355709459 0.000816368852 0.999999603506 -0.627877860098 0.272776429471 -0.831346200609
-19.823252079554 35.480117494354 25.013271705391 -0.177709886391 0.488765277432 0.836918043561 | 0.000173252538 -0.000972332770 0.999999512276 0.746999003769 0.135484622369 -2.447202256027
-10.138120950760 -32.729371239520 23.514564747561 -0.213209195534 0.030465404756 1.634585787040 | 0.001086022238 0.000296625602 0.999999366284 -0.232821342611 0.833555571546 -4.452811947873
-9.858569584367 -30.978350658072 4.433817724960 -1.452117455240 0.626969329398 -0.239175888943 | 0.000408978744 0.000247768701 0.999999885674 -0.190960644838 0.314091283267 -1.220243796354
-4.913432263227 -33.455954913309 -27.312919563010 -0.144914656898 1.817521893678 -0.681786553832 | 0.000219255529 0.000258397123 0.999999942579 -0.198844241711 0.168303724817 -0.943048695056
17.952474183519 -30.814214472671 -34.528640845414 -0.534796117766 0.980286627443 -1.647287634123 | 0.000138028600 0.000556073017 0.999999835865 -0.427788574525 0.104827019804 -2.307107291011
31.908135515188 15.360308272790 -35.094600403298 -1.192769883047 0.439657514162 0.675318349597 | 0.000162371404 0.000609678027 0.999999800964 -0.469143005780 0.123064085058 -2.911300957451
5.170091073144 3.506372704766 7.205023933133 -0.447160628782 0.661940983121 -1.218055994493 | 0.000236001476 0.000067448720 0.999999969877 -0.052188663259 0.181256686473 -1.870179364091
26.841355457550 -33.025836434502 -3.207087218424 -1.738013637849 0.469053921253 1.052511835764 | 0.000015175813 0.000178521317 0.999999983950 -0.137248168392 0.011519902427 -0.846135339714
3.170386899553 3.507315988033 7.208815920342 -0.066459392134 1.386905308791 1.696508867355 | 0.000138333394 0.000558327276 0.999999834567 -0.429408572083 0.105446261833 -1.583463375246
-32.889673759450 29.938047417899 15.922036096469 -0.515608660641 0.371606394828 1.104427914666 | 0.000300497174 0.000149584192 0.999999943663 -0.116743292864 0.230150717881 -5.828375818947
-36.132948529681 11.278761207508 15.254145317139 -0.856323803230 1.172477849643 -0.766162402336 | 0.000361550951 0.000737502218 0.999999662686 -0.567424440481 0.276980446521 -1.304443591353
-22.955247775967 28.473600050438 36.084258495780 -0.163361115789 0.126495874358 0.091075551556 | 0.000104747706 0.000591551413 0.999999819547 -0.454875771828 0.079652603269 -1.466496890233
-25.673355658165 10.419842313512 1.474077905451 -1.290728989011 0.648810497065 1.122452448800 | 0.000022261328 -0.000262947201 0.999999965182 0.202008748362 0.018306983090 -4.566488808409
-31.117533280195 -1.034098055512 -36.321995971442 -0.287628065035 1.361187167080 0.025068831018 | 0.000340323294 0.000746301599 0.999999663607 -0.574239996652 0.260366337812 -1.616088380441
34.684227535246 -29.762860368552 20.131657355913 -0.472470677256 1.086569144901 0.830051419779 | 0.000323869907 0.000620944078 0.999999754768 -0.477923063496 0.247851507564 -1.804415885398
-20.203651431220 26.332141361101 5.106279326075 -1.052705507648 0.846846843812 -1.310195773470 | 0.001051524966 -0.000333042395 0.999999391689 0.252412162389 0.809423546664 -3.407866241068
-23.828043134387 -27.492892409729 22.150226732585 -1.541068630393 1.080073533662 0.076235902697 | 0.000380845753 -0.000403968893 0.999999845883 0.307815322699 0.295664794897 -7.249298509417
11.627473523525 -33.868308287158 12.399617979853 -0.359622019459 -1.318759770263 0.720062003309 | 0.000712743464 0.000010501036 0.999999745943 -0.008187172578 0.547903335350 -0.157291246508
-8.533247878198 -12.178692397773 -6.639415221993 -0.545491077468 -0.160126148049 0.923786204813 | 0.000078319837 0.000115107947 0.999999990308 -0.088567589712 0.060116832645 -0.859865397525
21.354304005245 22.317469278599 20.093062972352 -0.379596866377 -1.417281177579 -0.679733624888 | 0.000227627900 0.000333175108 0.999999918590 -0.256229790030 0.174836895009 -0.429937762492
-21.114966775361 19.725527804707 33.623643305613 -0.462455429305 2.062113376902 -1.443980905323 | 0.000144584440 0.000771019895 0.999999692312 -0.593145169885 0.108844831612 -3.007531621368
0.000200000000
