30.234894125832 -31.953334652667 22.717316295551 -0.876151113942 0.703982215262 -0.127042855070 | 0.000976996070 0.000399457526 0.999999442956 -0.098238443974 0.237429093028 -1.032433835572
-12.585979049259 -28.032453453260 29.606681572102 -0.568589977056 0.571719769342 -0.497623244912 | 0.001905771135 0.001167592762 0.999997502379 -0.286269648973 0.462676182272 -1.078074114165
19.640898182658 -33.106196866333 -3.430052429669 -1.634660412230 0.961858780596 1.392324101071 | 0.001612998996 0.000815976839 0.999998366207 -0.199567451052 0.392205343664 -0.582966435860
-28.609528260129 -35.162850541010 -8.239236315525 -0.256334920773 0.195533987951 0.688127428532 | 0.001120426775 0.002571345949 0.999996066404 -0.626913555517 0.270644518044 -0.829165647334
-19.823748437608 35.481483585617 25.015614060750 -0.176835623678 0.487020447825 0.836198996516 | 0.000544973438 -0.003062096344 0.999995163273 0.743950094198 0.139886843190 -2.440782001252
-10.138717036309 -32.729286004476 23.519135020306 -0.212568172911 0.030417059260 1.629909709416 | 0.003420669067 0.000933895839 0.999993713411 -0.242404269815 0.828598453339 -4.441123459823
-9.862629716131 -30.976597609624 4.433148964075 -1.447989953991 0.625213839483 -0.238512634817 | 0.001288105326 0.000780317303 0.999998865944 -0.191501073848 0.312609351909 -1.217046235558
-4.913837452438 -33.450873112925 -27.314825880387 -0.144507506414 1.812352211688 -0.679874971820 | 0.000690554783 0.000813840957 0.999999430398 -0.198760768168 0.167332089447 -0.940577964800
17.950978847235 -30.811473566082 -34.533246749471 -0.533306134566 0.977512781491 -1.642658863323 | 0.000434760072 0.001751396454 0.999998371796 -0.427339885500 0.101812767720 -2.301060639783
31.904800580256 15.361537812652 -35.092711954858 -1.189337448238 0.438589106915 0.673579519415 | 0.000511571134 0.001920162132 0.999998025634 -0.468883203718 0.119015838943 -2.903669979117
5.168850972031 3.508240840784 7.201621148538 -0.438616926274 0.672410628351 -1.212536060254 | 0.000742957671 0.000211527662 0.999999701635 -0.052552406980 0.180335258408 -1.865280259595
26.836495949346 -33.024525171568 -3.204144401801 -1.733079562606 0.467566825885 1.049509691682 | 0.000047840286 0.000562272733 0.999999840780 -0.136915298862 0.011186476163 -0.843918837239
3.170208344923 3.511210373239 7.213560498668 -0.061122701733 1.394796523918 1.692551019643 | 0.000435600254 0.001758384183 0.999998359167 -0.428690856997 0.103228495323 -1.579313243606
-32.891115096707 29.939086790679 15.925124496403 -0.513922441717 0.370806048889 1.101582332555 | 0.000946628223 0.000471145358 0.999999440958 -0.120199365501 0.227764417474 -5.813105917676
-36.135342839789 11.282039470032 15.252003090026 -0.853905550181 1.169148968411 -0.764006812885 | 0.001138797473 0.002322931743 0.999996653559 -0.566988821648 0.274216453121 -1.301022789712
-22.955704711426 28.473953408414 36.084513154268 -0.163022672272 0.125903999553 0.090824039281 | 0.000329888078 0.001862950566 0.999998210293 -0.453910306167 0.077570920387 -1.462653161610
-25.676964452233 10.421656583995 1.477216480987 -1.286992871309 0.647102830358 1.119397325972 | 0.000070054809 -0.000827952546 0.999999654793 0.201148941930 0.020803224528 -4.554525823685
-31.118337027215 -1.030292037833 -36.321923589751 -0.286479889370 1.357409373737 0.026631648623 | 0.001071483059 0.002350406803 0.999996663750 -0.573837135984 0.256900854709 -1.611850068302
34.682906471062 -29.759822308754 20.133977976344 -0.471150757411 1.083483511536 0.827542194076 | 0.001020083528 0.001955714261 0.999997567303 -0.477912801719 0.244808148143 -1.799685431850
-20.206594237539 26.334508576400 5.102617828043 -1.049310810182 0.844032347460 -1.305173408994 | 0.003311412504 -0.001048730082 0.999993967338 0.243960215212 0.809498551907 -3.398921074134
-23.832352028077 -27.489872489260 22.150440031451 -1.536726600666 1.077022382210 0.076121042753 | 0.001199228114 -0.001272624116 0.999998471139 0.301226071329 0.301029005034 -7.230299790227
11.626468041391 -33.871995654257 12.401631308381 -0.358582818043 -1.315085892136 0.718036379169 | 0.002244820292 0.000033096775 0.999997479840 -0.008417049497 0.546440054872 -0.156878861382
-8.534773018988 -12.179140235268 -6.636832201680 -0.543900168568 -0.159759224122 0.921236726830 | 0.000246754055 0.000362659123 0.999999903795 -0.088534966005 0.059784238723 -0.857612969093
21.353242976055 22.313506807621 20.091162462811 -0.378284692773 -1.413068346627 -0.677779349803 | 0.000716894593 0.001049451637 0.999999192356 -0.255805665453 0.174048867157 -0.428811227272
-21.116259996549 19.731293362357 33.619605817866 -0.461278146441 2.056160976262 -1.439952091269 | 0.000455532041 0.002428423215 0.999996947621 -0.592526326474 0.103659187518 -2.999645493343
0.000200000000
