30.235946116420 -31.954179939343 22.717468922015 -0.877164079248 0.704826914943 -0.127334253860 | 0.000691432218 0.000282713632 0.999999720997 -0.098058825351 0.237807942555 -1.033576042088
-12.585296317549 -28.033139939315 29.607279093425 -0.569294607194 0.572422047536 -0.498244223701 | 0.001348746201 0.000826342011 0.999998749021 -0.285994919586 0.463553134822 -1.079267847507
19.642860976163 -33.107351825572 -3.431724217557 -1.636657492941 0.963070580603 1.393985127300 | 0.001141531247 0.000577490315 0.999999181705 -0.199518528235 0.392765280865 -0.583611686816
-28.609221067431 -35.163086445833 -8.240062789209 -0.255652323098 0.197639986101 0.689327071747 | 0.000792925197 0.001819764745 0.999998029861 -0.627317074568 0.271552321466 -0.830084361588
-19.823536011766 35.480898714452 25.014610437998 -0.177207392913 0.487763780928 0.836502935358 | 0.000385902693 -0.002167223084 0.999997577109 0.745242919697 0.138002586307 -2.443487185134
-10.138461790145 -32.729322517307 23.517177929792 -0.212841505406 0.030437574462 1.631903212001 | 0.002420842593 0.000661046663 0.999996851264 -0.238303056861 0.830706045287 -4.446049288766
-9.860891069988 -30.977348316297 4.433435349274 -1.449749529623 0.625962178230 -0.238795355255 | 0.000911624698 0.000552264353 0.999999431972 -0.191267264779 0.313238573253 -1.218393032001
-4.913663939034 -33.453049260943 -27.314009540363 -0.144681086502 1.814556044970 -0.680689818562 | 0.000488724533 0.000575975098 0.999999714700 -0.198793630536 0.167745178211 -0.941618562433
17.951619196565 -30.812647292553 -34.531274372136 -0.533941246246 0.978695247503 -1.644632048771 | 0.000307681631 0.001239505097 0.999999184479 -0.427525645843 0.103100228279 -2.303607597897
31.906228665207 15.361011231858 -35.093520695971 -1.190800784777 0.439044282617 0.674320422951 | 0.000361999762 0.001358965134 0.999999011084 -0.468987567014 0.120745132526 -2.906884391969
5.169379515482 3.507436621125 7.203077597287 -0.442285181721 0.667946706683 -1.214878894269 | 0.000525915673 0.000149978943 0.999999850460 -0.052396988001 0.180727840207 -1.867343528518
26.838576909800 -33.025086633095 -3.205404583110 -1.735182969246 0.468201078414 1.050789531042 | 0.000033844705 0.000397932135 0.999999920252 -0.137055678625 0.011328871142 -0.844852318948
3.170283040905 3.509538641527 7.211528456327 -0.063378296970 1.391416344513 1.694192484196 | 0.000308312115 0.001244483310 0.999999178102 -0.428990437590 0.104174886000 -1.581061361961
-32.890497957173 29.938641618378 15.923801868387 -0.514641954127 0.371146724472 1.102794618244 | 0.000669894221 0.000333435321 0.999999720031 -0.118719614929 0.228781498660 -5.819537131337
-36.134317533161 11.280635637821 15.252920450841 -0.854936421850 1.170568081573 -0.764925717641 | 0.000805934888 0.001643961157 0.999998323929 -0.567166969466 0.275394465440 -1.302463961200
-22.955508997448 28.473802171783 36.084404100854 -0.163166797552 0.126156726829 0.090931362924 | 0.000233476732 0.001318511639 0.999999103507 -0.454316744848 0.078459923667 -1.464272237925
-25.675419102878 10.420879622841 1.475872420942 -1.288585753083 0.647830580807 1.120699557628 | 0.000049597330 -0.000586028729 0.999999827055 0.201513764186 0.019735685056 -4.559564149468
-31.117992956898 -1.031921897539 -36.321955146337 -0.286969886782 1.359019642062 0.025962410415 | 0.000758433282 0.001663478448 0.999998328808 -0.574001306261 0.258379161846 -1.613635686810
34.683472190441 -29.761123280053 20.132984282285 -0.471713515000 1.084798928923 0.828612234341 | 0.000721928603 0.001384105351 0.999998781535 -0.477910358770 0.246106000729 -1.801678156729
-20.205334195129 26.333495017552 5.104185323945 -1.050757311689 0.845230637724 -1.307316346890 | 0.002343702329 -0.000742276068 0.999996978038 0.247570413496 0.809455056270 -3.402690746307
-23.830506842942 -27.491165698361 22.150348656783 -1.538577604614 1.078323076247 0.076169840138 | 0.000848806063 -0.000900578004 0.999999234243 0.304038965505 0.298730652801 -7.238302282336
11.626898607201 -33.870416609316 12.400769145410 -0.359025858262 -1.316651954298 0.718899876505 | 0.001588719730 0.000023416427 0.999998737710 -0.008318629525 0.547057964359 -0.157052584569
-8.534119930867 -12.178948430186 -6.637938339341 -0.544578491744 -0.159915459405 0.922323434289 | 0.000174609611 0.000256626882 0.999999951827 -0.088547609564 0.059925587711 -0.858561575620
21.353697254226 22.315203569776 20.091976299114 -0.378844540286 -1.414864615437 -0.678612563731 | 0.000507374831 0.000742694650 0.999999595488 -0.255983337096 0.174383354391 -0.429285706812
-21.115706161007 19.728824443062 33.621334793237 -0.461779774392 2.058698712955 -1.441669454151 | 0.000322344937 0.001718642768 0.999998471179 -0.592782414466 0.105875124615 -3.002967772178
0.000200000000
