0 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
0.567057 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
1.13411 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
1.70117 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
2.26823 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
2.83528 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
3.40234 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
3.9694 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
4.53645 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
5.10351 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
5.67057 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
6.23762 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
6.80468 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
7.37174 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
7.93879 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
8.50585 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
9.07291 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
9.63996 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
10.207 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
10.7741 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
11.3411 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
11.9082 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
12.4752 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
13.0423 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
13.6094 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
14.1764 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
14.7435 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
15.3105 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
15.8776 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
16.4446 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
17.0117 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
17.5788 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
18.1458 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
18.7129 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
19.2799 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
19.847 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
20.414 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
20.9811 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
21.5482 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
22.1152 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
22.6823 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
23.2493 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
23.8164 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
24.3834 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
24.9505 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
25.5176 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
26.0846 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
26.6517 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
27.2187 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
27.7858 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
28.3528 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
28.9199 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
29.4869 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
30.054 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
30.6211 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
31.1881 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
31.7552 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
32.3222 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
32.8893 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
33.4563 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
34.0234 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
34.5905 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
35.1575 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
35.7246 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
36.2916 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
36.8587 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
37.4257 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
37.9928 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
38.5599 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
39.1269 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
39.694 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
40.261 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
40.8281 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
41.3951 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
41.9622 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
42.5293 0 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
