125.992 125.992 125.992
52.880091306672 53.262668719863 -41.011493885572 -0.005924213545 0.004760775023 0.000862346846 0.858078425264 0.416105294651 0.300928230414 0.433855931119 -0.900940711159 0.008652514620 0.274718851062 0.123134961487 -0.953607536742 -0.005939740780 0.004436017246 -0.000555654154  | 1.000000000000 52.880091306672 53.262668719863 -41.011493885572 0.274718851062 0.123134961487 -0.953607536742 0.000000000000 . 105
-63.481311442034 -36.691336972410 -4.953424255224 -0.003845683789 0.003866708959 0.003365795359 -0.362377278704 0.400894868990 -0.841407161781 -0.078427690909 0.886449128471 0.456132699915 0.928725904225 0.231281747336 -0.289787764012 -0.003054064752 0.003870285849 -0.001505102401  | 1.000000000000 -63.481311442034 -36.691336972410 -4.953424255224 0.928725904225 0.231281747336 -0.289787764012 0.000000000000 . 23
-8.502591048030 -8.515935130406 41.717729397497 -0.011055437833 0.006506031372 0.009415563813 0.011640043090 0.972015063021 -0.234629978174 0.987766771115 0.025313308168 0.153870212551 0.155503425293 -0.233550751852 -0.959829532277 -0.004316047427 0.006769322238 -0.001149151345  | 1.000000000000 -8.502591048030 -8.515935130406 41.717729397497 0.155503425293 -0.233550751852 -0.959829532277 0.000000000000 . 142
-53.804572123034 8.314690652053 -34.739888299334 -0.001710737629 0.001365358867 0.004662211468 0.040892793436 -0.915521456382 0.400185260035 0.522272675346 -0.321862075961 -0.789706310374 0.851797529952 0.241299123418 0.464990000974 -0.001052243480 0.002612536027 -0.000496992131  | 1.000000000000 -53.804572123034 8.314690652053 -34.739888299334 0.851797529952 0.241299123418 0.464990000974 0.000000000000 . 181
41.371848059366 63.187580331115 -17.212226955189 -0.001199621431 0.003297254954 0.005638767784 -0.025783151815 -0.895030822259 0.445258415180 0.495455610212 -0.398294113542 -0.771936226270 0.868250521101 0.200702830881 0.453717319797 -0.000951820635 0.002686330603 -0.000525853434  | 1.000000000000 41.371848059366 63.187580331115 -17.212226955189 0.868250521101 0.200702830881 0.453717319797 0.000000000000 . 74
55.524376199479 -28.355593972047 -22.369886265382 -0.001437942712 0.000205332116 0.011023357823 -0.225038574573 0.069986219207 0.971833097335 -0.143379605821 -0.988937312018 0.038016858538 0.963742667204 -0.130785786765 0.232583639562 -0.000267697284 0.003467580316 -0.000927138912  | 1.000000000000 55.524376199479 -28.355593972047 -22.369886265382 0.963742667204 -0.130785786765 0.232583639562 0.000000000000 . 42
-37.775504594610 -3.136898003367 57.009017121801 -0.009792740458 0.004228050846 0.001612894234 0.102577959811 -0.798503301246 -0.593186513720 -0.794919246342 0.292682970780 -0.531450910631 0.597980897652 0.526050526579 -0.604722820414 -0.003796049111 0.004307868735 -0.000002373127  | 1.000000000000 -37.775504594610 -3.136898003367 57.009017121801 0.597980897652 0.526050526579 -0.604722820414 0.000000000000 . 106
-7.531757248863 22.584401696489 -6.449745927244 -0.000977255297 0.012256954340 0.004597726926 0.236613017551 0.815320946803 -0.528456274094 0.036631359494 0.536028340905 0.843404862002 0.970913190469 -0.218918641169 0.096964968529 -0.000554024908 0.003843537089 -0.001527440321  | 1.000000000000 -7.531757248863 22.584401696489 -6.449745927244 0.970913190469 -0.218918641169 0.096964968529 0.000000000000 . 13
-41.786877351103 1.240971708409 -40.189892848939 -0.003606445885 -0.006610784766 0.011108754565 -0.365122776301 -0.109470289282 0.924500737691 0.836837580504 -0.473711609228 0.274408773801 0.407907124334 0.873849853835 0.264571749947 -0.003237996417 0.000970466085 -0.000642836534  | 1.000000000000 -41.786877351103 1.240971708409 -40.189892848939 0.407907124334 0.873849853835 0.264571749947 0.000000000000 . 132
-28.482061983091 -41.114424591327 51.795308958643 -0.008043893195 0.002964378389 0.004553623223 -0.158598516996 0.984247726289 -0.078121211598 0.569480518702 0.155824998407 0.807100061139 0.806559637737 0.083516364661 -0.585223519356 -0.005845895320 0.002509534842 -0.002842170573  | 1.000000000000 -28.482061983091 -41.114424591327 51.795308958643 0.806559637737 0.083516364661 -0.585223519356 0.000000000000 . 174
-10.876321791154 22.797142212815 36.897602113952 -0.003038106124 0.004424839621 0.008221000068 -0.897150846544 -0.437743693074 0.059167708420 0.438341606887 -0.898802910707 -0.003156481618 0.054561838469 0.023103828229 0.998243066044 -0.000080279342 0.000131285950 -0.000766665420  | 1.000000000000 -10.876321791154 22.797142212815 36.897602113952 0.054561838469 0.023103828229 0.998243066044 0.000000000000 . 66
