11.893541444312 9.302104177352 0.846948688654 1.025852098272 0.736403522312 -0.147313510596 | 0.438281290402 0.172222182381 0.882184238342 -1.346559336529 5.640710708453 2.089933158352
-3.472603376965 0.594444810491 -10.750963640224 0.577941118607 -0.591462916450 -0.517491373987 | -0.002624225941 0.073789995426 0.997270349511 -0.875924708005 0.043295169660 1.502211202310
9.008104073081 11.062008343515 -2.022016628333 -1.814779874662 -1.042188205152 -1.471553687882 | 0.067009529880 0.245966615755 0.966959227082 -2.948534568751 0.765355236787 -0.491905992737
5.119242999539 -10.451060505531 -1.790536819639 -0.314949902282 -0.176758077142 -0.722478073769 | 0.143820713389 0.064435119545 0.987503781142 -0.406070211167 1.661182656901 2.318218217148
-12.828612932841 9.678399774889 0.334896457844 -0.290204572502 -0.523583549008 0.872005609126 | 0.022173909162 0.510262027668 0.859733086994 -6.297161266355 1.051881760172 1.732540111702
13.520465894009 -6.219215742417 -2.341346168249 -0.065210706878 -0.011507670925 1.657966848863 | 0.018833711962 -0.136657859204 0.990439256498 1.596471826995 0.245555526922 0.111448319811
7.346565344932 -6.385429458585 -1.274446623178 1.586675762610 0.670494959573 -0.211222107332 | 0.145478746690 -0.158069058837 0.976652500586 1.356555697487 2.247182499911 -4.670234035416
-2.735045906780 6.530265790778 3.613694865235 -0.153933230896 -1.958124221271 -0.702622598151 | 0.068254307842 -0.026920394391 0.997304688562 0.247509476616 0.842579387885 -0.924816563850
13.190099926378 -10.577554155561 7.337929640878 0.286915030896 1.061070329985 -1.267261010933 | 0.176875467703 -0.105663274285 0.978545012451 1.071528190782 2.272978818331 -1.065839852388
1.601014137242 -3.638090161554 -8.874354465913 1.207362093273 0.515245852537 0.703319040290 | 0.121319588151 -0.216008928067 0.968824907053 2.451060974519 1.730501830024 -1.622958138556
-3.925546838367 4.475194717255 4.029660325713 0.417650856873 -0.621043951858 1.264851262281 | 0.069768357967 -0.188132365301 0.979662487468 2.452959845565 0.258858970888 4.005797935929
-8.021011744334 7.560806921017 -3.084674167977 1.778344949468 -0.527201773839 1.125839417324 | 0.056724241015 0.245733026793 0.967676412870 -3.031559501304 0.509513760134 -1.022590994951
