11.845660019302 9.266604626582 0.854008552294 0.932309032809 0.713911253008 -0.139295990698 | 0.200291217001 0.072432934806 0.977055217655 -1.543943343944 5.322717159587 2.192621336945
-3.500616071335 0.622980289186 -10.726029088462 0.567303482245 -0.575098001433 -0.501831667755 | -0.000406660976 0.032177096641 0.999482100429 -0.832776469573 0.022140109198 1.453402769083
9.093997804804 11.111402142826 -1.951437358298 -1.696825428876 -0.980885071665 -1.413795424645 | 0.028042399795 0.108715914222 0.993677248310 -2.801709429230 0.752271304751 0.053504768492
5.133923923791 -10.442121807157 -1.755598438569 -0.283074103017 -0.189056319148 -0.703042783191 | 0.066971403430 0.028472274449 0.997348565302 -0.576312356888 1.719017814180 2.355173482772
-12.816075951430 9.703459404130 0.292859246604 -0.223268689490 -0.500210710129 0.845151544464 | 0.014513021358 0.230917160135 0.972865169161 -6.002584468929 0.752667666639 1.948131673031
13.525552924005 -6.218330030440 -2.421785378036 -0.143672441929 -0.023863358496 1.629465350028 | 0.007389710241 -0.060192127619 0.998159456177 1.549441174371 0.197935822456 0.185884809007
7.271119301305 -6.417397092228 -1.263646206298 1.496806932210 0.637272662759 -0.228688679668 | 0.068687547975 -0.065621879208 0.995477669123 1.458339075254 1.986762138259 -4.632638514444
-2.727674425542 6.623539189416 3.647613800583 -0.147415291370 -1.856446629979 -0.683813465807 | 0.029771905000 -0.011904283112 0.999485828672 0.266957896008 0.780174507328 -1.263702993203
13.173713270381 -10.629116442623 7.403921580106 0.393691898250 1.038046674175 -1.439729591205 | 0.076313531015 -0.046940957360 0.995978308753 1.097395189289 2.054890888537 -1.103654556359
1.542360118568 -3.662317719117 -8.908120336442 1.189373222243 0.472947765993 0.677919346329 | 0.055048538336 -0.093368281273 0.994108657280 2.347488598415 1.562275205661 -1.848544893912
-3.946289661017 4.505987311859 3.968703595622 0.430653475213 -0.636428215305 1.226721682332 | 0.026617895631 -0.083660311082 0.996138765425 2.241523515825 0.461265335126 3.622619153394
-8.107108250788 7.585657850686 -3.138470851599 1.740236113092 -0.488918721057 1.073435076455 | 0.023360508685 0.106961477893 0.993988696556 -2.812414161656 0.564413635645 -0.611154143142
3.076749434324 -1.751156398609 -9.389991089050 -0.059057952380 1.358039441126 1.717069901240 | 0.083429361198 -0.007713846747 0.996483837430 -0.082576478413 2.197280115970 -4.501088638733
13.014958470152 3.891154761682 -7.818490644214 0.522918807852 -0.369697090819 1.111664093749 | 0.084158028449 -0.053900782700 0.994993533583 1.589227237057 2.046034713688 3.144316004193
-1.190487716600 8.536687849137 7.357427182913 0.636167233258 1.346711344621 -0.871231540811 | 0.029902736677 -0.059542595489 0.997777783708 1.452995627024 0.701500523352 -3.014249793699
-8.313827896101 6.894556698178 3.528096025539 -0.158246702691 -0.131765674386 -0.089762972526 | 0.129075267797 -0.082228422285 0.988219642494 2.263389529213 3.249889834558 1.333591593720
3.417374614477 -10.152878836273 -3.896336194448 1.299679282974 -0.661709443408 -1.109960283470 | 0.076044394096 0.084207459698 0.993542326153 -2.041526072237 2.080573523200 2.082300671129
0.901794093579 9.628287976119 -8.550061657306 0.252303352203 -1.359842054575 0.031406291647 | 0.009734899139 -0.013584709546 0.999860333949 0.371974299169 0.201853945006 4.459061700766
2.337155172596 -10.790682010086 -0.951240770498 -0.458936946549 1.094094750312 0.822410873100 | 0.039965726809 -0.018884283612 0.999022584586 0.333770459633 1.146287116045 -4.592652505079
10.847081741933 0.673442587208 -1.619802479645 1.063767392720 0.851437010062 1.327474385847 | -0.047661001632 0.087039257101 0.995064116852 -2.318818081839 -1.109471518465 1.917544246670
-4.420867765626 -12.183798953344 -12.345764043419 -1.521718018313 -1.088977190263 0.071498912921 | -0.113326506890 -0.009920122161 0.993508275764 0.355675303636 -2.922876249241 -1.331383297403
12.824162792393 -10.750631389172 2.145680438944 0.394136013006 -1.338364793916 0.694507663871 | -0.087280739541 -0.083151182358 0.992707385576 2.026783937797 -2.314580449488 1.536418477434
7.389697855895 -5.639462994475 3.744621511347 0.531536288026 0.158835116222 -0.939114562845 | 0.018792892283 -0.010375510662 0.999769561438 0.326303993279 0.432341417531 3.071886690624
-1.243290256302 11.706076309221 -2.917728697165 -0.363801401992 1.427872636434 -0.684552802670 | 0.003805874775 0.003336428923 0.999987191698 -0.085339266277 0.127952629393 0.539941571423
11.109574960733 -2.431451011264 -8.660183625645 0.468975711947 2.085031050020 -1.455844505080 | 0.042564642308 0.049548076984 0.997864339122 -1.340480367346 1.028913448157 -1.803021414757
-0.056112471534 -1.749169022839 8.800843482618 -0.011447114916 -0.028493094505 0.037584352705 | -0.004939346919 -0.001151053602 0.999987138881 0.060529823897 -0.251785036747 -0.354154000287
-1.707855102659 -10.848881673721 6.230545761365 0.009731227812 0.006250395019 0.001093650189 | -0.000130559253 0.000167943803 0.999999977375 -0.008634010497 -0.006623910680 -0.100854049332
-12.041235795638 -0.903151837338 3.920830818014 -1.993931658273 -1.996998723326 0.009141354090 | -0.038766977918 0.034230203771 0.998661811913 -0.875615678183 -0.976400532868 -0.042730669463
-0.922972456704 7.306583566046 8.058337761653 1.262164115325 -0.021425418328 0.095599363485 | 0.091817903990 -0.159801052123 0.982869826705 4.123094974149 2.375275246760 -0.787617445141
-10.345661347193 8.249812490761 -2.964263179153 -0.528069311786 -0.980935261980 -0.017735199405 | -0.017408397580 -0.092176514922 0.995590497037 2.407545738107 -0.390304221731 0.291176977713
4.296287229578 9.527710962691 4.747895416052 -1.184605433936 1.179989637368 -0.028620833242 | -0.036036150280 0.098585289543 0.994475910497 -2.546152277782 -0.853773232293 -1.144289031346
-10.913514486122 -1.129190027897 0.247953114490 -0.891006075527 -1.158138797286 -0.002351687557 | 0.015596304285 0.041450224158 0.999018835763 -1.066385455050 0.418868009039 -0.000360166109
6.017178196225 -3.513149545851 9.819747857545 0.174591462833 -1.417872294073 0.001705472888 | 0.057057603844 0.036993035143 0.997685293665 -0.956069700695 1.478137540999 -0.011785560518
-3.209066809216 0.206559914523 0.969498722474 0.035693817158 -0.626581313836 -0.000635458068 | 0.068254029066 0.086610725162 0.993901388370 -2.239371073954 1.758754175355 0.013373162227
10.062774090806 0.337433632362 5.732328665253 0.227422130209 0.527760680726 0.033081189037 | -0.032969050311 0.043459548607 0.998511046186 -1.098199348719 -0.903044797108 -0.196730846365
-12.303068062990 -4.889196509893 5.787662741967 -0.181262760604 -0.551450027703 0.001437424117 | -0.060281185218 0.052387439739 0.996805765867 -1.352878256950 -1.562704254048 -0.006089279206
-1.175782548071 5.515807290692 -0.523707256739 0.158028358199 -1.044937000042 -0.017768627914 | -0.074923016991 -0.099241736734 0.992238690646 2.603448443393 -1.931092105086 -0.348085538211
-12.309725217652 -11.806097673506 -11.754452266579 -0.965853849862 -1.281363655538 -0.012729910158 | -0.032460589818 -0.109862397411 0.993416611369 2.855916892227 -0.812003983471 0.029065135467
-4.000416140747 -11.295943282439 -5.812180286004 0.167307886450 -1.327713253723 0.003312808897 | -0.070140444370 -0.033774762069 0.996965186710 0.873490668889 -1.805638785829 -0.000466088179
0.546555029256 4.940040051599 -0.574351337726 -0.307212849228 -1.084568764555 0.000491881569 | -0.081035004675 0.060945197513 0.994846224759 -1.585314330625 -2.115457223460 -0.158884209848
6.696251955160 4.623752573377 -3.038815333334 0.902936130635 -1.667087294342 0.000954182721 | 0.052453699810 -0.001703726368 0.998621903772 0.042747824756 1.344149860529 0.051260246616
11.818153037310 1.172185268389 -12.586475426715 -0.268140343134 -0.144284717077 -0.001407814407 | 0.026702905787 -0.098763228423 0.994752622281 2.558777769072 0.710060014838 -0.039137966325
-7.725348921717 -6.593323569225 -5.092708658543 1.421605814474 0.899185755808 0.003577371359 | 0.007445226369 0.069042612678 0.997585929251 -1.778038170238 0.215003037200 0.050335163707
-5.498728637023 -10.197931006736 -11.977607963606 -0.400458886625 -0.444931084103 0.006819790493 | -0.034713026520 0.019066162402 0.999215435850 -0.499969817334 -0.905378991758 -0.276848759082
12.336507634106 -12.759787388912 -7.140687485113 -0.277686793764 -1.253508476403 0.001256633125 | -0.020174684359 -0.089218637682 0.995807720798 2.307928017608 -0.515459010464 0.000575511896
4.037098035503 5.410488450779 -11.096408181863 -0.029332517943 0.491119400299 0.001625354375 | -0.021364716357 0.154392559310 0.987778561483 -3.993114351236 -0.533017769835 0.026694675844
-2.195264984069 -4.059853972733 -4.607506570599 -0.032129227411 0.286488246118 0.000960893985 | -0.080571020290 -0.093651069798 0.992339552681 2.445385274625 -2.075847841827 -0.202162799632
-3.596648425173 -1.805344855813 -5.022111327646 0.301272398942 0.108702295984 0.002723830774 | -0.070277909535 -0.031774528727 0.997021260935 0.830570086087 -1.812606923066 -0.234770917295
