11.883388992222 9.294766899893 0.848417909562 1.004974663022 0.731229284434 -0.146478138199 | 0.391534707464 0.151284157421 0.907641821736 -1.381574564899 5.565073682466 2.116897613676
-3.478366839781 0.600337692269 -10.745809045916 0.574922769770 -0.587286358518 -0.513577638634 | -0.001996399674 0.065140723877 0.997874090495 -0.865258418367 0.039135441717 1.489634794735
9.026116339827 11.072348337919 -2.007372377026 -1.788177369259 -1.026297266597 -1.457718383579 | 0.058553568606 0.217822854239 0.974230303252 -2.907734216544 0.768655265090 -0.375775700088
5.122362862219 -10.449283323301 -1.783330315007 -0.309034569079 -0.178765368592 -0.718900941288 | 0.128757520036 0.057092538540 0.990031283888 -0.439985983589 1.670911661936 2.319203913442
-12.825784091689 9.683609169868 0.326207233679 -0.275691179059 -0.518416066864 0.866015902370 | 0.021676397458 0.455093934989 0.890179557241 -6.222656365773 0.998903161916 1.780812906580
13.521194861656 -6.219086006723 -2.357885241062 -0.080641308073 -0.014409693217 1.650289525755 | 0.016300578352 -0.120910974336 0.992529509602 1.584408935843 0.234779723714 0.125660841576
7.330801320778 -6.392092462731 -1.272314358907 1.566548086779 0.662338220299 -0.215235622830 | 0.130681089031 -0.138269302129 0.981735225536 1.372652606263 2.186451425322 -4.654703565141
-2.733514581721 6.549722770428 3.620696518588 -0.152380162042 -1.933907990291 -0.697900980422 | 0.060177998855 -0.023831022719 0.997903147009 0.248625026817 0.825797731367 -0.995656560630
13.187151957811 -10.588152403481 7.350743171160 0.303159504351 1.058676869747 -1.296170831566 | 0.155884548965 -0.093394703323 0.983350108957 1.066606029908 2.224696858340 -1.079891552451
1.588966453743 -3.643201213188 -8.881353605225 1.202489408864 0.507014881330 0.696744186452 | 0.108008211591 -0.190435957646 0.975739910152 2.421931647037 1.695001873127 -1.667039787201
-3.929732044239 4.481419177899 4.017060374220 0.419531782646 -0.623967869785 1.255488292855 | 0.059969170536 -0.166871834976 0.984153183847 2.401757051697 0.303128635072 3.923588851828
-8.038743910860 7.566035009855 -3.095869469065 1.768570557021 -0.518574023553 1.113552271344 | 0.049424884615 0.217054567407 0.974907429220 -2.981501977058 0.523911667519 -0.945297422906
3.074749986450 -1.698129383828 -9.322157396729 -0.042387910004 1.365257248116 1.764524896456 | 0.168319483897 -0.022809430338 0.985468559229 -0.253453565114 2.329856840866 -4.337364538421
13.035686511180 3.876648455648 -7.774639806229 0.541511121913 -0.375159044755 1.139554367466 | 0.172545992313 -0.102776991554 0.979624811111 1.783762726666 2.037905559482 3.247819005220
-1.170372938415 8.591995630471 7.321691948002 0.387816434468 1.482105340026 -0.956045777958 | 0.038119820687 -0.121068511448 0.991911939038 1.466408473739 0.383306619806 -4.311742212386
-8.319967961734 6.889272641091 3.524594553067 -0.157136817311 -0.139521195132 -0.089971026237 | 0.259012428796 -0.161140373073 0.952337304685 2.424427674926 3.285365036384 1.276237781042
3.468458933468 -10.179179882953 -3.939823164159 1.320934631676 -0.688623282458 -1.123832298019 | 0.147591245237 0.170890560887 0.974173106039 -2.000858612034 2.190018595818 2.102779786617
0.911100920959 9.574931812614 -8.548711851497 0.226392184000 -1.378597268537 0.037633198707 | 0.020484250523 -0.025574642219 0.999463022405 0.374693954318 0.177087133007 4.367469372971
2.319408419384 -10.747495234142 -0.919094653590 -0.451735518111 1.123247184951 0.827527084591 | 0.082713674813 -0.040873171175 0.995734820059 0.229263880817 1.330428758667 -4.700160178330
10.889124860354 0.706982176434 -1.567284150148 1.094657866259 0.870134770106 1.368661865791 | -0.099398970319 0.173242029066 0.979850521286 -2.446419732418 -1.069952080605 1.933663171077
-4.480296423812 -12.226832443248 -12.342970606415 -1.528864101605 -1.120539217720 0.072707051828 | -0.227941964637 -0.015445052836 0.973552212827 0.494546507499 -3.011222803967 -1.782946437880
12.840220239023 -10.803727359180 2.172376108968 0.428846022346 -1.388511211616 0.674628110102 | -0.169523428104 -0.167278709598 0.971225844302 1.990989129110 -2.338705666625 1.345172459578
7.410303066037 -5.633213500983 3.707406011342 0.526077602960 0.162292324774 -0.971367925445 | 0.036430721223 -0.021117394050 0.999113035757 0.397852207708 0.376938753672 3.118472087085
-1.257310473142 11.762433988431 -2.944743944047 -0.356187721191 1.465483585383 -0.702365307113 | 0.009733348622 0.006872031151 0.999929016037 -0.087798238787 0.181159494550 0.682726489059
11.128102950002 -2.349028574837 -8.717659193232 0.481805861487 2.146258744260 -1.494816850968 | 0.087323350989 0.098685383654 0.991279893585 -1.426849825294 1.015952171391 -1.761470550706
-0.056732599566 -1.750841140953 8.803103320518 -0.019584279078 -0.057257033440 0.079228874878 | -0.019672790329 -0.004543880076 0.999796146459 0.128037240333 -0.500399549106 -0.705652621730
-1.707283246064 -10.848505067935 6.230614979855 0.019631873632 0.013193512697 0.002520583333 | -0.000512023310 0.000682228253 0.999999636198 -0.017751495732 -0.013080380656 -0.210715745678
-12.120061251326 -0.981873994018 3.921390976543 -2.052717420396 -2.044341615534 0.019847623396 | -0.076101822718 0.068601266643 0.994737341610 -0.886627414756 -0.951612731128 -0.082200339030
-0.867973896425 7.303897052016 8.063415735718 1.569469116943 -0.105531864180 0.158081546235 | 0.169248411924 -0.322142994634 0.931439137072 4.172617949697 2.458577413487 -1.806616675126
-10.366276136491 8.210906527087 -2.965232152994 -0.528752474851 -1.015690278897 -0.031428874748 | -0.028181261460 -0.187888993042 0.981785894580 2.537939251139 -0.301252396650 0.569484862463
4.247079240632 9.573086674059 4.745899879255 -1.332508358736 1.144345160354 -0.076455986305 | -0.056591317907 0.200275567854 0.978103838894 -2.564276154972 -0.757620941587 -2.168056435353
-10.948449933148 -1.174877805520 0.247812845151 -0.902350551833 -1.187526400567 -0.004861531623 | 0.032733852701 0.083451601448 0.995974058449 -1.095215067171 0.463466247773 0.008712756019
