11.820108466592 9.246692826227 0.857809399245 0.893268159018 0.708314616662 -0.131697452482 | 0.057327192894 0.019744461839 0.998160182126 -1.685346787840 5.206354532395 2.223556309223
-3.516523640629 0.639059864918 -10.712010017664 0.569185553510 -0.573656388482 -0.499705497896 | -0.000006960369 0.009075061902 0.999958820754 -0.819169293547 0.008737715150 1.441267687697
9.140904055237 11.138671070318 -1.912044620998 -1.654594882397 -0.968086529742 -1.400570644451 | 0.007808693239 0.030834625306 0.999493997077 -2.776571560132 0.718033921783 0.338104017158
5.141574765692 -10.436691682228 -1.736019105590 -0.262777662233 -0.198770407388 -0.695100041471 | 0.019529169164 0.008033304790 0.999777013922 -0.679072619671 1.760368488709 2.405719320725
-12.810288629366 9.717352150736 0.269287276330 -0.190418157016 -0.492143594933 0.838640879476 | 0.004801108194 0.065620845544 0.997833079222 -5.919071945518 0.544574519765 2.049249902835
13.530260682900 -6.217587196096 -2.467454680896 -0.193009094554 -0.028917497872 1.632922360570 | 0.001939216727 -0.017052925754 0.999852707733 1.537457710829 0.176389149537 0.236199308670
7.229668506086 -6.435123371458 -1.257119802363 1.464378905640 0.629377041699 -0.236914320349 | 0.020150407632 -0.017893668089 0.999636822908 1.544945581157 1.875976451497 -4.657256387809
-2.723572684032 6.675099533562 3.666733455974 -0.145596363849 -1.827487907975 -0.682113755142 | 0.008453816902 -0.003380776278 0.999958550807 0.292190538850 0.765304347194 -1.449573183410
13.161392214349 -10.657788966606 7.446197818883 0.490299445868 1.004386118180 -1.583890200155 | 0.021310878652 -0.013644321137 0.999679788208 1.190110276907 1.947779224370 -1.058747530360
1.509020263508 -3.675239962464 -8.927057251233 1.192002706215 0.449600785440 0.675319593599 | 0.015855982150 -0.026139402578 0.999532550477 2.336619497963 1.472149865864 -1.985167461308
-3.958540614278 4.524008077527 3.934442158690 0.444641997086 -0.650678513293 1.220886603047 | 0.006933393124 -0.023773869887 0.999693318558 2.164852625450 0.564425253990 3.429119595632
-8.155811996784 7.599141101234 -3.168307883374 1.738708655847 -0.474444316188 1.058131428246 | 0.006439071821 0.029984262423 0.999529630557 -2.718254488153 0.575661304736 -0.335775079356
3.078523834555 -1.789388319142 -9.437855171136 -0.066991991829 1.373772781117 1.702017860571 | 0.023512847912 -0.001418262061 0.999722528763 0.046457652745 2.131186669467 -4.643613293845
13.000398945843 3.901520058710 -7.849531645290 0.517392661182 -0.370838211489 1.105974467270 | 0.023485594264 -0.015788808955 0.999599489983 1.478149524159 2.081199367169 3.098359042546
-1.210579653302 8.500612174813 7.380845950594 0.796444666164 1.226086813713 -0.799007961202 | 0.010279740273 -0.016815236406 0.999805768519 1.493394455538 0.904463531726 -2.230109562911
-8.309350696992 6.898192366754 3.530621928392 -0.161703586350 -0.127993809742 -0.090681473113 | 0.036445561748 -0.023637554862 0.999056047992 2.171228041572 3.261384938395 1.380658475189
3.381056979497 -10.134495070096 -3.865155396134 1.293950997135 -0.651887392247 -1.118056700068 | 0.021989735071 0.023639277655 0.999478682166 -2.094013168548 2.017346220416 2.086938911839
0.894387907315 9.666376720998 -8.550873043747 0.277195666807 -1.360842572103 0.026443841670 | 0.002654852066 -0.003999432962 0.999988478082 0.367426716497 0.224952033966 4.533626674592
2.350141011178 -10.821225787981 -0.974343223857 -0.468635307593 1.088150027904 0.827874618402 | 0.011063019981 -0.005123295819 0.999925677953 0.418487839670 1.029625881651 -4.550791858245
10.817418122102 0.649652363211 -1.656789826420 1.055519281042 0.848087174715 1.315005954280 | -0.013123852777 0.024795992251 0.999606384162 -2.255847943976 -1.149568753917 1.903818341027
-4.378078944023 -12.153417413371 -12.347800786034 -1.535107739051 -1.081825611484 0.074389505219 | -0.032025291130 -0.003198331427 0.999481941510 0.307831011510 -2.887819611737 -1.011524287657
12.813461130902 -10.713382374345 2.125969041201 0.369878720654 -1.323261272779 0.713166872352 | -0.025268804390 -0.023421902620 0.999406274746 2.076593016084 -2.298593455280 1.652241726371
7.374676920513 -5.643916515435 3.770753787887 0.541481413485 0.159488075489 -0.927801550385 | 0.005477505718 -0.002931376442 0.999980701795 0.280880836666 0.478914413856 3.058162042362
-1.232952902005 11.666219101274 -2.898618418499 -0.374871554274 1.419702938896 -0.680779896341 | 0.000841740030 0.000934035540 0.999999209525 -0.084110560468 0.085103717548 0.435366627830
11.096508380560 -2.489579533494 -8.619555897391 0.464326967439 2.067825592455 -1.446729233780 | 0.011871864199 0.014128367110 0.999829709542 -1.292178880447 1.050491157439 -1.862373467217
-0.055900893214 -1.748657148840 8.800173562090 -0.003448481882 -0.008072902978 0.010478330879 | -0.000399275859 -0.000092607145 0.999999916001 0.016744465435 -0.071879716140 -0.101132852816
-1.708030038438 -10.848992609571 6.230526820127 0.002763717940 0.001720265325 0.000283395818 | -0.000010696071 0.000013431663 0.999999999853 -0.002422527070 -0.001920852507 -0.027953780418
-11.985650272757 -0.847364615051 3.920670312519 -1.977204844423 -1.988566370879 0.002446212917 | -0.011148436016 0.009722158993 0.999890590014 -0.875096144622 -0.999196235364 -0.012453680798
