11.832748457621 9.256629793054 0.855935466623 0.912552507790 0.711234835112 -0.135885305134 | 0.129201032422 0.045606668294 0.990569091496 -1.613000793549 5.261333167076 2.211520622593
-3.508562742199 0.631024589173 -10.719012577156 0.568138772354 -0.574287921266 -0.500699003482 | -0.000135818705 0.020582379892 0.999788151156 -0.825379047050 0.015608271343 1.446627916815
9.117597241629 11.125080372635 -1.931695991844 -1.675186763861 -0.973712729109 -1.406907049921 | 0.017805491867 0.069750038800 0.997405582773 -2.785481144050 0.737559107347 0.198260126953
5.137820145087 -10.439440989049 -1.745781538282 -0.273438047507 -0.193966569040 -0.699443327305 | 0.043577903405 0.018230295137 0.998883688261 -0.627445837053 1.740100983574 2.379666094822
-12.813067515263 9.710433565187 0.281051212082 -0.206639938162 -0.496226966940 0.841939561685 | 0.010099917743 0.148439897107 0.988869854232 -5.956062662501 0.651889861584 2.001703096884
13.527733977119 -6.217976333104 -2.444606415974 -0.168050133748 -0.026602606410 1.631173357080 | 0.004565339490 -0.038593941701 0.999244547315 1.542878050518 0.186758055390 0.210253230622
7.250281729381 -6.426287254968 -1.260412044649 1.480464953840 0.633037659432 -0.233256577859 | 0.044833704824 -0.041298055493 0.998140475847 1.499684625816 1.929361277221 -4.643270135935
-2.725617323984 6.649418974684 3.657178957162 -0.146501377154 -1.841405002328 -0.682869471510 | 0.019098220145 -0.007642775423 0.999788400598 0.278566361716 0.771415792629 -1.357907615545
13.167891408751 -10.643568402188 7.424553747638 0.439107420750 1.025545612796 -1.509074006979 | 0.048597016343 -0.030413986130 0.998355307218 1.135392696463 2.001439489514 -1.091028136540
1.525700545476 -3.668860166696 -8.917597284459 1.190866033624 0.461683483768 0.676251049225 | 0.035589911789 -0.059515739540 0.997592719964 2.338671455524 1.517566560321 -1.917545871355
-3.952365764903 4.514947254145 3.951553581218 0.437530651835 -0.643700201558 1.223682706837 | 0.016367385796 -0.053732040954 0.998421241990 2.200470133651 0.513932718579 3.525392767039
-8.131463790528 7.592449700912 -3.153441926742 1.739606972390 -0.481535897819 1.065652322698 | 0.014756719775 0.068241924838 0.997559661833 -2.763959309909 0.572423700559 -0.477776581913
3.077608766442 -1.770215975610 -9.413974215635 -0.063552240424 1.365352913274 1.709586074656 | 0.053364465308 -0.004084610101 0.998566747795 -0.018940364506 2.162184973747 -4.572252126278
13.007659856782 3.896333052175 -7.834030019849 0.519960753094 -0.370195471512 1.108637676446 | 0.053557250502 -0.035153907607 0.997945801985 1.531786433572 2.061538929855 3.119923621680
-1.199972604113 8.518228022377 7.369388620084 0.718285398434 1.289583722805 -0.837121469830 | 0.021301357226 -0.038096716172 0.999046992087 1.470991489848 0.804746384212 -2.610996834835
-8.311601545627 6.896387617196 3.529355677373 -0.159881926449 -0.129844170962 -0.090216177317 | 0.082656238538 -0.053124044847 0.995161183975 2.216138459051 3.253370008511 1.357223874008
3.399196933192 -10.143653142786 -3.880775264895 1.297339986746 -0.656526253597 -1.113532500705 | 0.049281449083 0.053757337547 0.997337198462 -2.066465727721 2.048853169033 2.083895486389
0.898178410620 9.647327544939 -8.550484700265 0.264416913375 -1.360464638433 0.029008342658 | 0.006127439236 -0.008886348219 0.999941741955 0.370152851396 0.212996432179 4.497944294213
2.343613728954 -10.805973683074 -0.962772098346 -0.463833626305 1.090846896436 0.825161423318 | 0.025331962834 -0.011835548502 0.999609029296 0.375196376460 1.086854460443 -4.570037522868
10.832222043222 0.661536533012 -1.638338570810 1.059431347517 0.849699836081 1.321007760682 | -0.030132152706 0.055967887453 0.997977779786 -2.285516330727 -1.128865620739 1.911720639328
-4.399521627509 -12.168584121581 -12.346772218672 -1.528239368960 -1.085015418997 0.072647960789 | -0.072581036067 -0.006813978689 0.997339241631 0.326593812869 -2.903914967988 -1.171615396386
12.818727370605 -10.731955286958 2.135890662734 0.382347244169 -1.330240496368 0.704135075059 | -0.056586193109 -0.053186181132 0.996980056413 2.050101483912 -2.307177018825 1.597128598740
7.382222700605 -5.641687322029 3.757726373943 0.536504235061 0.159020221608 -0.933329477621 | 0.012218655654 -0.006638243420 0.999903314415 0.303147328306 0.455097666977 3.064387116043
-1.238160660155 11.686120425713 -2.908160973941 -0.369163655246 1.423489009756 -0.682515833835 | 0.002178851563 0.002125068680 0.999995368334 -0.084681105485 0.107135465659 0.488229421447
11.103025835039 -2.460573576853 -8.639839202002 0.466727243851 2.076069690585 -1.451020737495 | 0.027081014928 0.031870369914 0.999125066322 -1.315706554586 1.038816943215 -1.830437794083
-0.055978622849 -1.748841620486 8.800413751304 -0.007611834219 -0.018283137607 0.023876645019 | -0.002038473488 -0.000474446518 0.999997809761 0.038302737242 -0.162118206183 -0.228006385628
-1.707966949059 -10.848952990626 6.230533457696 0.006248792702 0.003950956349 0.000670558533 | -0.000054234868 0.000068917795 0.999999996154 -0.005507416661 -0.004294532206 -0.063943792396
-12.013386340834 -0.875230564137 3.920727135620 -1.985256414387 -1.992455220313 0.005702524709 | -0.025046961047 0.021973358746 0.999444756476 -0.875035911635 -0.987715756646 -0.027808728414
-0.939990508637 7.306559512415 8.057208826878 1.170138575098 0.026198305387 0.065009906121 | 0.060071906748 -0.102226099801 0.992945713793 4.100311260130 2.387975649890 -0.484083001650
-10.338262484020 8.263492515923 -2.964054505907 -0.528894379750 -0.973616571359 -0.011980547740 | -0.011922213278 -0.058780476121 0.998199737757 2.371622342078 -0.433809400993 0.189033508616
4.312459846394 9.511097351651 4.748203834736 -1.124773819683 1.193317823927 -0.015863675213 | -0.024753858522 0.062783872311 0.997720117000 -2.527377332120 -0.923327270754 -0.752783237249
-10.901033386454 -1.113000306859 0.247979990044 -0.892305454699 -1.155111359508 -0.001491039875 | 0.009837055693 0.026569596328 0.999598563868 -1.061412885471 0.404529281287 -0.001271815177
6.014731580489 -3.493327522175 9.819728083850 0.174984132176 -1.414337697307 0.001116107317 | 0.036492796290 0.023689349298 0.999053096962 -0.948885083233 1.464467605762 -0.007107332749
-3.209564981507 0.215305289333 0.969505704884 0.035476188672 -0.622978272756 -0.000369148677 | 0.043805568481 0.055499944740 0.997497282354 -2.223510089753 1.751005382374 0.008799901701
10.059587127101 0.329955018916 5.731952979741 0.228063179022 0.540745958334 0.020697831958 | -0.020712041817 0.027982598391 0.999393809022 -1.106539708174 -0.861896271988 -0.125444668064
-12.300523363358 -4.881495428077 5.787646426026 -0.182300192304 -0.548890168418 0.000899085971 | -0.038562803840 0.033554420052 0.998692650947 -1.343601572150 -1.547924531358 -0.003977610539
-1.177591930860 5.530296918870 -0.523502026736 0.100622837063 -1.025403961837 -0.011537136648 | -0.047774995211 -0.063526312931 0.996835973166 2.563909354905 -1.919283783460 -0.225016617427
-12.296245015230 -11.788186753681 -11.754306260322 -0.960219779125 -1.277777310660 -0.008137893433 | -0.021077442239 -0.070273178776 0.997305079589 2.825332506711 -0.826338467072 0.018501694442
-4.002764313046 -11.277388587392 -5.812217830160 0.168215019186 -1.323412640299 0.002062981668 | -0.044978614517 -0.021622536068 0.998753918726 0.866652445386 -1.797275618503 -0.000748510525
0.550556972030 4.955360233687 -0.574352389576 -0.264792501581 -1.104342860035 -0.000238064327 | -0.051817685910 0.038846055548 0.997900752277 -1.565558322214 -2.087608338152 -0.099775317278
6.683628472777 4.647043953863 -3.038826200777 0.900738099317 -1.660830813177 0.000600626016 | 0.033673048000 -0.001125239450 0.999432268678 0.043798679873 1.341867168590 0.034073584609
11.821881712390 1.174205562772 -12.586459975289 -0.264593587136 -0.144411140453 -0.000814262493 | 0.016961453742 -0.063219225569 0.997855519905 2.536920557589 0.692040895624 -0.023232147508
-7.745222106970 -6.605886414661 -5.092749916596 1.417920320051 0.895821692246 0.002314484388 | 0.004593909599 0.044257021230 0.999009615603 -1.769017035151 0.197921200202 0.031297727553
-5.493220168556 -10.191733948263 -11.977689133661 -0.386606133357 -0.440514703158 0.004713677753 | -0.022178675818 0.012053933090 0.999681353750 -0.489188412122 -0.893778211443 -0.178054739662
12.340382452507 -12.742272046636 -7.140701381495 -0.275948794579 -1.249108116679 0.000740973504 | -0.012976629965 -0.057134260310 0.998282166210 2.289914992715 -0.516039233420 -0.000440100870
4.037487926558 5.403627212574 -11.096426664514 -0.026375527164 0.489220737723 0.001020143347 | -0.013857109297 0.099135362547 0.994977467290 -3.970202445825 -0.543007580839 0.017309334890
-2.194782189389 -4.063810203621 -4.607515367772 -0.036871796928 0.278829450270 0.000346230778 | -0.051565445002 -0.059977297354 0.996866956361 2.414716688535 -2.064024130414 -0.131002726799
-3.600897827984 -1.806914939232 -5.022144544775 0.305904884520 0.115602878932 0.001979716010 | -0.044968353290 -0.020407185618 0.998779952731 0.820211437040 -1.800807601446 -0.150073407234
6.723063894851 8.865559296413 2.252613020216 -1.587466943341 -0.383986016084 0.019512726530 | 0.026735587936 -0.020194280385 0.999438542071 0.830051309135 1.127569235211 0.104636303869
-3.937957705160 11.075792377312 7.727445805933 0.274348775919 -0.620193080830 -0.000005327061 | -0.019758981464 -0.083829212359 0.996284219391 3.358183706639 -0.790007669130 -0.064307432273
0.001000000000
