11.864653770450 9.280962082020 0.851176647573 0.967864070123 0.722206917839 -0.143693545205 | 0.299888055355 0.112213706663 0.947351697255 -1.455679365488 5.436205685126 2.159275549675
-3.489243706503 0.611428449042 -10.736115115871 0.570364803891 -0.580514489014 -0.507140211880 | -0.001059557075 0.048942907468 0.998801015792 -0.847612468024 0.031043455690 1.469421242111
9.059633360328 11.091596181524 -1.979906988199 -1.740999381617 -1.001000099244 -1.434241597621 | 0.043255916381 0.164548405979 0.985420086962 -2.845788017100 0.765997208019 -0.161762226573
5.128121523011 -10.445844673252 -1.769742087801 -0.297004266426 -0.183382094995 -0.711433305566 | 0.099272039058 0.043143798663 0.994124577152 -0.505582743222 1.692767289869 2.331044060840
-12.820799043164 9.693368820497 0.309858368500 -0.249356051441 -0.509121566024 0.855216009502 | 0.019178805250 0.347301407575 0.937557414629 -6.101407395099 0.886161487955 1.866510153158
13.523011236280 -6.218763826091 -2.389118537863 -0.110751692384 -0.019389542882 1.638266728722 | 0.011767678237 -0.091209106015 0.995762231021 1.564967097591 0.215835648905 0.153877112024
7.301384685960 -6.404542920426 -1.268157086700 1.530740989485 0.648768018358 -0.222269204979 | 0.101313627993 -0.101974996948 0.989614393984 1.409734197197 2.082198006488 -4.636314883427
-2.730645145780 6.586063134945 3.633879189238 -0.149758164918 -1.892772976681 -0.690133583405 | 0.045192504162 -0.018003983105 0.998816046207 0.254937418645 0.799805648185 -1.127922631664
13.181043992837 -10.608206383508 7.375953614719 0.341556991360 1.051750243157 -1.359720611281 | 0.116674653298 -0.070562992214 0.990660329986 1.070174761706 2.138485043559 -1.099748107810
1.566196356503 -3.652680556439 -8.894486112818 1.194928586485 0.490766986759 0.686166299661 | 0.082423517661 -0.142624441358 0.986339004837 2.377686358388 1.629346570584 -1.753890212913
-3.937744644699 4.493328031703 3.993360987913 0.424205992045 -0.629763605348 1.239874255526 | 0.042793969299 -0.126374360102 0.991059129064 2.316014050694 0.382793181941 3.772945727361
-8.072188503789 7.575739683905 -3.116820044115 1.752815347307 -0.503304713772 1.092441309553 | 0.036290490202 0.163040039649 0.985951796891 -2.893983040409 0.546965311272 -0.789241852565
3.075642640221 -1.723999111021 -9.355436715170 -0.051333711990 1.358969302167 1.739451985408 | 0.126760273705 -0.014545155996 0.991826734590 -0.171168956211 2.259935074414 -4.412577166859
13.025497306865 3.883742403846 -7.796139579296 0.531440822789 -0.371845249600 1.124288332939 | 0.128879944425 -0.079598175376 0.988460464764 1.682952549079 2.036371925888 3.192325626417
-1.178966428976 8.564405549834 7.339518424232 0.514475973772 1.422484843517 -0.918750854026 | 0.037334422828 -0.090683653881 0.995179690202 1.447512643599 0.546037616735 -3.646180171616
-8.316981924362 6.891884802461 3.526301468523 -0.157319674971 -0.135530390925 -0.089754420818 | 0.195650945945 -0.123118908140 0.972914406209 2.341361551186 3.261266851206 1.303206641687
3.443467652056 -10.166234739910 -3.918569149623 1.310092937321 -0.674439822771 -1.114468207595 | 0.113312350579 0.128310223026 0.985239462199 -2.016116550323 2.133067424791 2.088817436556
0.906692855481 9.601017866065 -8.549399781649 0.237985189948 -1.367990969528 0.034740380216 | 0.015119886849 -0.019945950611 0.999686724967 0.373971694407 0.188048588348 4.410691156031
2.328019493134 -10.768677703023 -0.934780951159 -0.454874772521 1.107230304954 0.824091514588 | 0.061526778263 -0.029673492587 0.997664241814 0.278469499135 1.237829609251 -4.642013460976
10.868491107939 0.690550734326 -1.593071525671 1.077990616606 0.859957170483 1.346626786169 | -0.073647187290 0.131302757634 0.988602891783 -2.378851475978 -1.087006760190 1.926872938865
-4.451308148154 -12.205712744128 -12.344337493239 -1.523388818059 -1.103322150570 0.071414618677 | -0.171902604060 -0.013374203096 0.985023159834 0.416259830872 -2.962860532320 -1.562339050698
12.832227914713 -10.777614939138 2.159466851761 0.412352276981 -1.361275086769 0.684320106888 | -0.130061768518 -0.126220719504 0.983438999805 2.004084271696 -2.327971737340 1.443433551023
7.400290912540 -5.636275106173 3.725694349324 0.528112881711 0.160151271801 -0.954297537057 | 0.027944037087 -0.015809222171 0.999484466756 0.361819788839 0.402714411422 3.092584024366
-1.250516887771 11.734793500861 -2.931495413314 -0.359198075761 1.444958111519 -0.692648561675 | 0.006601104693 0.005115294162 0.999965128983 -0.086559259837 0.156095863294 0.613498236732
11.119013741696 -2.389482746981 -8.689467456915 0.475153412727 2.113365769724 -1.473649028645 | 0.065203799131 0.074749692941 0.995068313225 -1.381993830808 1.020183236170 -1.776237548234
-0.056390673159 -1.749886313696 8.801799668813 -0.016200474008 -0.043248300864 0.058252491334 | -0.011271336897 -0.002620867042 0.999933041769 0.093996014185 -0.379545165828 -0.534361797086
-1.707610070936 -10.848722361271 6.230574310926 0.014782224038 0.009713928573 0.001777160425 | -0.000295398291 0.000386848972 0.999999881544 -0.013223834368 -0.009925854700 -0.155772481192
-12.081371472637 -0.943290244609 3.921065894572 -2.021135328493 -2.018343117548 0.014436274555 | -0.058073705136 0.051798639634 0.996967575051 -0.879912080446 -0.962963553860 -0.063373671388
-0.896262575300 7.305600419066 8.060634143955 1.411632037206 -0.073200653200 0.132623253329 | 0.133956947939 -0.242700064124 0.960808105176 4.156020778381 2.395616526003 -1.275757828475
