11.831836592479 9.255918651126 0.856071216742 0.911171491356 0.711043595010 -0.135613264309 | 0.124088224685 0.043725626763 0.991307309596 -1.618066603704 5.257197437984 2.212608192715
-3.509130920588 0.631598857401 -10.718511910856 0.568214023930 -0.574244478792 -0.500630046749 | -0.000122010277 0.019757598044 0.999804792163 -0.824896126076 0.015129002261 1.446198423777
9.119271691665 11.126053869363 -1.930289306239 -1.673701940100 -0.973274921066 -1.406454326354 | 0.017084285743 0.066968395405 0.997608821732 -2.784606502351 0.736319170469 0.208410841259
5.138093222430 -10.439246846430 -1.745082231098 -0.272713744492 -0.194317150785 -0.699165273022 | 0.041881462621 0.017499968043 0.998969315949 -0.631117835171 1.741578702650 2.381486333490
-12.812861459448 9.710929652957 0.280209380664 -0.205470528301 -0.495944848860 0.841717031101 | 0.009750161721 0.142529098609 0.989742587947 -5.953103906806 0.644432064034 2.005301225470
13.527902910505 -6.217949640261 -2.446237667855 -0.169815912655 -0.026782517674 1.631318483746 | 0.004371114706 -0.037053341134 0.999303729237 1.542453407746 0.185990555242 0.212051812290
7.248801828663 -6.426920158846 -1.260178639190 1.479325852024 0.632765953516 -0.233551837587 | 0.043097582139 -0.039595338442 0.998285934784 1.502789090768 1.925419534727 -4.644163622144
-2.725470853585 6.651259882698 3.657861803309 -0.146438352654 -1.840398497444 -0.682817981286 | 0.018337420203 -0.007338334004 0.999804924910 0.279474920017 0.770893989207 -1.364538216653
13.167450565269 -10.644593361754 7.426065416233 0.442581360267 1.024358436328 -1.514256887426 | 0.046633154620 -0.029226823398 0.998484422354 1.138718608863 1.997628995518 -1.089433882825
1.524509620084 -3.669321436864 -8.918273496448 1.190975709481 0.460852758769 0.676168611121 | 0.034189425907 -0.057115678886 0.997781981387 2.338299509562 1.514346069088 -1.922430961330
-3.952803550138 4.515591214874 3.950329990042 0.438036814661 -0.644216287231 1.223490886138 | 0.015666921559 -0.051592681965 0.998545313312 2.197747695373 0.517609816342 3.518486221343
-8.133203388518 7.592930983380 -3.154507317062 1.739576019497 -0.481025761103 1.065120732454 | 0.014153818335 0.065492955809 0.997752645782 -2.760603905288 0.572818556406 -0.467925190514
3.077672460551 -1.771581624964 -9.415683550476 -0.063834595234 1.365936743041 1.709070999579 | 0.051224610629 -0.003861986429 0.998679690555 -0.014327655825 2.159831912696 -4.577349100680
13.007139988976 3.896703272157 -7.835138567701 0.519771384539 -0.370241903436 1.108450213211 | 0.051391627598 -0.033790793088 0.998106749258 1.527832063830 2.062805744194 3.118289802638
-1.200693750311 8.516940595164 7.370224456449 0.723998316818 1.285255815171 -0.834541658043 | 0.020590706760 -0.036571928195 0.999118870237 1.472486267765 0.811959612063 -2.583107708850
-8.311441600148 6.896517395359 3.529445910902 -0.160008020904 -0.129711265831 -0.090250229782 | 0.079347062301 -0.051029850261 0.995540053482 2.212854021372 3.253792294724 1.358906023109
3.397899683263 -10.142996785180 -3.879661574560 1.297149448266 -0.656184621349 -1.113840826717 | 0.047348738200 0.051594534209 0.997545037094 -2.068349307613 2.046600980714 2.084069362219
0.897913545449 9.648688041609 -8.550513620057 0.265312067039 -1.360518513715 0.028830884462 | 0.005874830406 -0.008543299148 0.999946247759 0.369987619916 0.213825052112 4.500604863557
2.344077740349 -10.807064435570 -0.963597365890 -0.464185681184 1.090650575461 0.825367582470 | 0.024300559144 -0.011345587418 0.999640315549 0.378227002255 1.082691462608 -4.568545665082
10.831162747981 0.660686884237 -1.639659369806 1.059151734277 0.849591594010 1.320580948778 | -0.028899908623 0.053744351202 0.998136433558 -2.283276111677 -1.130302329787 1.911222577760
-4.397993133123 -12.167499222483 -12.346844919618 -1.528738502114 -1.084775494229 0.072753912257 | -0.069677363526 -0.006571995823 0.997547930619 0.324911167536 -2.902671552772 -1.160189689438
12.818345453684 -10.730625301243 2.135186188075 0.381483207512 -1.329722173650 0.704808566468 | -0.054369350785 -0.051052422406 0.997214933634 2.051888007821 -2.306595384245 1.601247696227
7.381686013173 -5.641846355782 3.758659511229 0.536866702216 0.159046364537 -0.932938475505 | 0.011742834949 -0.006372645948 0.999910743622 0.301527089365 0.456763373728 3.063898314098
-1.237791294787 11.684697067558 -2.907478518351 -0.369564676576 1.423217384216 -0.682390604028 | 0.002073495080 0.002039376150 0.999995770773 -0.084636857418 0.105603097967 0.484493129881
11.102559186135 -2.462649361064 -8.638388328737 0.466567011189 2.075484133000 -1.450715615855 | 0.025985474689 0.030605225596 0.999193712586 -1.313986541686 1.039590485414 -1.832567877928
-0.055971154789 -1.748823701970 8.800390357456 -0.007323949173 -0.017553761511 0.022911140615 | -0.001879466990 -0.000437361781 0.999998138158 0.036743153216 -0.155691508616 -0.218970164371
-1.707973073499 -10.848956860804 6.230532801549 0.006000039100 0.003789430571 0.000641762764 | -0.000050028420 0.000063517923 0.999999996731 -0.005285843838 -0.004126631559 -0.061344409438
-12.011401362158 -0.873238238482 3.920721552474 -1.984686924912 -1.992182050071 0.005463884416 | -0.024059954129 0.021098129710 0.999487862623 -0.875019281637 -0.988529544030 -0.026726042403
-0.941157458835 7.306531469886 8.057144985866 1.163756988047 0.029892618053 0.062668099138 | 0.057746827610 -0.098126616945 0.993497091565 4.098393858906 2.389505418987 -0.463415972287
-10.337733574402 8.264465878235 -2.964042742173 -0.528920052120 -0.973100797230 -0.011546274581 | -0.011498168251 -0.056412019246 0.998341362567 2.369154230021 -0.437145994009 0.181657254771
4.313582341618 9.509903589225 4.748219291091 -1.120200957656 1.194196565921 -0.015051261456 | -0.023875185811 0.060244991086 0.997898049177 -2.525529939501 -0.928956179813 -0.724132448166
-10.900141021775 -1.111845281669 0.247981450693 -0.892417529855 -1.154931019549 -0.001430263575 | 0.009433157239 0.025508755760 0.999630091046 -1.061115094302 0.403513511307 -0.001291567546
6.014556579716 -3.491913288059 9.819726989198 0.175016170740 -1.414120545038 0.001073167822 | 0.035029955702 0.022741804539 0.999127475616 -0.948430651697 1.463558667828 -0.006793192842
-3.209600449388 0.215928149250 0.969506065314 0.035459271313 -0.622737176415 -0.000351745541 | 0.042059475292 0.053281919209 0.997693358514 -2.222495817146 1.750543996293 0.008463052968
10.059359023703 0.329413806524 5.731932712589 0.228142603123 0.541674723845 0.019836842001 | -0.019855464871 0.026873915048 0.999441620709 -1.107131074795 -0.859006165758 -0.120386665868
-12.300341026447 -4.880946621154 5.787645545585 -0.182372189875 -0.548719773001 0.000861812526 | -0.037017441822 0.032212657464 0.998795301200 -1.343006871243 -1.546947636411 -0.003824712648
-1.177690518349 5.531321645559 -0.523490714146 0.096551975434 -1.024042356566 -0.011087842007 | -0.045848393511 -0.060981779312 0.997085326040 2.561398288400 -1.918108900036 -0.216140831596
-12.295284981766 -11.786909084747 -11.754298285607 -0.959840343272 -1.277551494385 -0.007811508394 | -0.020253953421 -0.067455810566 0.997516662012 2.823285167136 -0.827419947397 0.017752712108
-4.002932564424 -11.276065307788 -5.812219849829 0.168286605778 -1.323137188887 0.001976401262 | -0.043183727215 -0.020757178350 0.998851493091 0.866206163739 -1.796775552302 -0.000748957692
0.550820275516 4.956465292713 -0.574352137060 -0.261813538294 -1.105767013663 -0.000266427828 | -0.049738921918 0.037279421317 0.998066272545 -1.564098329108 -2.085779801254 -0.095628187607
6.682727798062 4.648704587789 -3.038826789019 0.900605001110 -1.660425302883 0.000575865839 | 0.032331927423 -0.001082522210 0.999476600334 0.043891304366 1.341768418849 0.032795529516
