0.0001 0.000000068871 -0.000000148220 2240.499997223964 
0.0002 0.000000595564 -0.000000601945 2240.499988897798 
0.0003 0.000001581334 -0.000001360939 2240.499975024409 
0.0004 0.000003027426 -0.000002424972 2240.499955606709 
0.0005 0.000004935083 -0.000003793820 2240.499930647574 
0.0006 0.000007305536 -0.000005467266 2240.499900149906 
0.0007 0.000010140010 -0.000007445096 2240.499864116622 
0.0008 0.000013439724 -0.000009727105 2240.499822550620 
0.0009 0.000017205893 -0.000012313095 2240.499775454758 
0.001 0.000021439726 -0.000015202874 2240.499722831876 
0.0011 0.000026142426 -0.000018396257 2240.499664684798 
0.0012 0.000031315190 -0.000021893066 2240.499601016329 
0.0013 0.000036959211 -0.000025693133 2240.499531829187 
0.0014 0.000043075680 -0.000029796294 2240.499457126075 
0.0015 0.000049665774 -0.000034202393 2240.499376909715 
0.0016 0.000056730669 -0.000038911281 2240.499291182776 
0.0017 0.000064271529 -0.000043922814 2240.499199947947 
0.0018 0.000072289513 -0.000049236852 2240.499103207902 
0.0019 0.000080785772 -0.000054853263 2240.499000965347 
0.002 0.000089761438 -0.000060771911 2240.498893223101 
0.0021 0.000099217640 -0.000066992668 2240.498779983943 
0.0022 0.000109155509 -0.000073515420 2240.498661250575 
0.0023 0.000119576155 -0.000080340045 2240.498537025850 
0.0024 0.000130480676 -0.000087466429 2240.498407312691 
0.0025 0.000141870174 -0.000094894466 2240.498272113904 
0.0026 0.000153745756 -0.000102624066 2240.498131432178 
0.0027 0.000166108520 -0.000110655142 2240.497985270191 
0.0028 0.000178959546 -0.000118987606 2240.497833630729 
0.0029 0.000192299926 -0.000127621389 2240.497676516413 
0.003 0.000206130751 -0.000136556428 2240.497513929737 
0.0031 0.000220453089 -0.000145792659 2240.497345873380 
0.0032 0.000235268007 -0.000155330025 2240.497172349974 
0.0033 0.000250576568 -0.000165168475 2240.496993362084 
0.0034 0.000266379825 -0.000175307966 2240.496808912317 
0.0035 0.000282678835 -0.000185748462 2240.496619003139 
0.0036 0.000299474657 -0.000196489944 2240.496423636902 
0.0037 0.000316768337 -0.000207532390 2240.496222816023 
0.0038 0.000334560898 -0.000218875780 2240.496016543079 
0.0039 0.000352853347 -0.000230520088 2240.495804820770 
0.004 0.000371646676 -0.000242465289 2240.495587651907 
0.0041 0.000390941886 -0.000254711374 2240.495365039106 
0.0042 0.000410739982 -0.000267258349 2240.495136984854 
0.0043 0.000431041727 -0.000280106338 2240.494903491821 
0.0044 0.000451847615 -0.000293255633 2240.494664562601 
0.0045 0.000473158135 -0.000306706531 2240.494420199767 
0.0046 0.000494973762 -0.000320459322 2240.494170406055 
0.0047 0.000517294987 -0.000334514315 2240.493915183937 
0.0048 0.000540122308 -0.000348871828 2240.493654535775 
0.0049 0.000563456206 -0.000363532173 2240.493388464074 
0.005 0.000587297154 -0.000378495663 2240.493116971396 
0.0051 0.000611645617 -0.000393762612 2240.492840060328 
0.0052 0.000636502061 -0.000409333339 2240.492557733434 
0.0053 0.000661866947 -0.000425208166 2240.492269993260 
0.0054 0.000687740760 -0.000441387436 2240.491976842065 
0.0055 0.000714123979 -0.000457871494 2240.491678282120 
0.0056 0.000741017052 -0.000474660672 2240.491374315961 
0.0057 0.000768420464 -0.000491755333 2240.491064945699 
0.0058 0.000796334684 -0.000509155834 2240.490750173533 
0.0059 0.000824760154 -0.000526862523 2240.490430001928 
0.006 0.000853697337 -0.000544875767 2240.490104433060 
0.0061 0.000883146683 -0.000563195931 2240.489773469210 
0.0062 0.000913108640 -0.000581823387 2240.489437112566 
0.0063 0.000943583674 -0.000600758519 2240.489095365148 
0.0064 0.000974572214 -0.000620001699 2240.488748229250 
0.0065 0.001006074692 -0.000639553305 2240.488395707139 
0.0066 0.001038091552 -0.000659413728 2240.488037800872 
0.0067 0.001070623204 -0.000679583344 2240.487674512833 
0.0068 0.001103670047 -0.000700062528 2240.487305845473 
0.0069 0.001137232503 -0.000720851674 2240.486931800983 
0.007 0.001171311010 -0.000741951194 2240.486552381257 
0.0071 0.001205905989 -0.000763361490 2240.486167588399 
0.0072 0.001241017863 -0.000785082974 2240.485777424377 
0.0073 0.001276647085 -0.000807116083 2240.485381890810 
0.0074 0.001312794101 -0.000829461254 2240.484980989314 
0.0075 0.001349459316 -0.000852118905 2240.484574721913 
0.0076 0.001386643107 -0.000875089440 2240.484163090903 
0.0077 0.001424345863 -0.000898373279 2240.483746098379 
0.0078 0.001462568016 -0.000921970871 2240.483323745928 
0.0079 0.001501309965 -0.000945882649 2240.482896035452 
0.008 0.001540572075 -0.000970109033 2240.482462969227 
0.0081 0.001580354715 -0.000994650447 2240.482024549469 
0.0082 0.001620658278 -0.001019507341 2240.481580778103 
0.0083 0.001661483159 -0.001044680166 2240.481131656911 
0.0084 0.001702829717 -0.001070169360 2240.480677188046 
0.0085 0.001744698325 -0.001095975372 2240.480217373421 
0.0086 0.001787089357 -0.001122098658 2240.479752214921 
0.0087 0.001830003211 -0.001148539693 2240.479281714104 
0.0088 0.001873440283 -0.001175298955 2240.478805872498 
0.0089 0.001917400946 -0.001202376916 2240.478324691826 
0.009 0.001961885589 -0.001229774062 2240.477838173580 
0.0091 0.002006894544 -0.001257490852 2240.477346319817 
0.0092 0.002052428146 -0.001285527748 2240.476849132514 
0.0093 0.002098486791 -0.001313885255 2240.476346612957 
0.0094 0.002145070827 -0.001342563859 2240.475838762759 
0.0095 0.002192180598 -0.001371564052 2240.475325583631 
0.0096 0.002239816404 -0.001400886309 2240.474807077706 
0.0097 0.002287978559 -0.001430531113 2240.474283246929 
0.0098 0.002336667418 -0.001460498980 2240.473754092741 
0.0099 0.002385883350 -0.001490790441 2240.473219616369 
0.01 0.002435626715 -0.001521406025 2240.472679819080 
0.0101 0.002485897839 -0.001552346243 2240.472134702463 
