18.0018 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
19.0019 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
20.002 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
21.0021 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
22.0022 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
23.0023 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
24.0024 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
25.0025 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
26.0026 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
27.0027 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
28.0028 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
29.0029 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
30.003 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
31.0031 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
32.0032 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
33.0033 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
34.0034 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
35.0035 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
36.0036 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-35.7199 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-34.7198 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-33.7197 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-32.7196 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-31.7195 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-30.7194 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-29.7193 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-28.7192 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-27.7191 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-26.719 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-25.7189 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-24.7188 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-23.7187 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-22.7186 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-21.7185 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-20.7184 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-19.7183 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-18.7182 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-17.7181 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-16.718 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-15.7179 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-14.7178 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-13.7177 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-12.7176 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-11.7175 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-10.7174 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
-9.71733 1.73222 0 0 0 0 1 0 0 0 1 0 0 0 1  0 0 0 1
